Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	GraphGroup	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
+	5.366739677	6.783664703	AT3G15180.1;AT3G15180.2	AT3G15180.1;AT3G15180.2	AT3G15180.1 | Symbols:  | ARM repeat superfamily protein | chr3:5111952-5115803 FORWARD LENGTH=519;AT3G15180.2 | Symbols:  | ARM repeat superfamily protein | chr3:5111952-5115803 FORWARD LENGTH=551	Color [DarkGray]	1	4					HSM3	PIP_RP	Assembly	30	30	30	57.2	57.2	57.2	56.692	0	323.31	20528000000	942	23.12892	23.47832	23.56014	20.36171	19.05971	18.90053	19.29548	20.83616	24.60003	20.86118	19.73804	20.25077	30.35016	30.2869	29.88131	28.86913	29.48617	29.60724	29.92678	29.46491	29.8698	28.64288	29.43851	28.42037
	1.039530299	0.391665141	AT3G15190.1	AT3G15190.1	"AT3G15190.1 | Symbols:  | chloroplast 30S ribosomal protein S20, putative | chr3:5116216-5117412 FORWARD LENGTH=202"	Color [DarkGray]	1	4								8	8	8	31.7	31.7	31.7	21.826	0	24.022	969000000	96	24.1834	24.43137	24.67701	19.69685	21.84057	23.50977	25.98651	26.32623	25.06059	21.55779	19.89464	20.17108	25.02402	24.67131	24.77144	21.12747	18.92483	19.84628	24.70186	24.79921	24.92096	24.19295	24.55731	23.60734
	0.036733912	-0.088170369	AT3G15356.1	AT3G15356.1	AT3G15356.1 | Symbols:  | Legume lectin family protein | chr3:5174603-5175418 REVERSE LENGTH=271	Color [DarkGray]	1	4								2	2	2	11.4	11.4	11.4	29.749	0	3.8161	61608000	14	21.24905	21.19754	20.99983	22.05013	20.23542	21.50929	21.04637	20.69961	21.12506	22.4864	19.78395	19.10705	21.89175	19.44123	21.84892	20.8975	18.41448	18.97926	21.25018	19.93948	21.27812	19.95139	20.46238	19.08283
	0.007788387	0.016335805	AT3G15360.1	AT3G15360.1	"AT3G15360.1 | Symbols: ATHM4, TRX-M4, ATM4 | thioredoxin M-type 4 | chr3:5188448-5189457 FORWARD LENGTH=193"	Color [DarkGray]	1	4								2	2	2	14.5	14.5	14.5	21.172	0.006673	2.817	9235500	2	20.591	19.87414	20.67391	19.64601	17.95941	19.84443	20.52361	20.9186	20.33298	18.74975	20.29201	19.43989	19.66104	19.85431	21.67271	18.38852	19.895	20.80693	20.50492	20.78125	20.20041	19.83407	19.93845	20.92098
	0.002203813	0.00299708	AT3G15730.1	AT3G15730.1	"AT3G15730.1 | Symbols: PLDALPHA1, PLD | phospholipase D alpha 1 | chr3:5330835-5333474 FORWARD LENGTH=810"	Color [DarkGray]	1	4								16	16	12	36.3	36.3	31.4	91.847	0	111.08	747690000	103	24.97855	23.98978	24.42651	18.96714	23.43432	23.60759	23.60075	24.12934	25.15257	24.39513	18.47765	24.58944	25.14623	24.1613	24.0963	19.93947	19.20422	21.05637	25.52576	23.94658	24.15749	23.92732	20.1807	23.72223
	0.127285066	0.114925385	AT3G15950.1;AT3G15950.2	AT3G15950.1;AT3G15950.2	AT3G15950.1 | Symbols: NAI2 | DNA topoisomerase-related | chr3:5397783-5402610 REVERSE LENGTH=772;AT3G15950.2 | Symbols: NAI2 | DNA topoisomerase-related | chr3:5397783-5402610 REVERSE LENGTH=734	Color [DarkGray]	1	4								36	36	36	56.1	56.1	56.1	85.015	0	323.31	4708700000	448	26.33806	26.16444	27.22098	23.83969	24.63607	26.00734	27.21719	28.09838	28.01388	26.20023	24.92073	26.6184	26.78083	26.60512	26.68231	24.9189	24.57631	25.65099	27.0991	26.57512	27.23188	25.92963	25.18911	26.1043
	0.154989692	-0.149761836	AT3G16400.2;AT3G16400.1;AT3G16390.1;AT2G33070.2;AT2G33070.1;AT2G33070.3	AT3G16400.2;AT3G16400.1	"AT3G16400.2 | Symbols: ATMLP-470 | nitrile specifier protein 1 | chr3:5566516-5568330 FORWARD LENGTH=470;AT3G16400.1 | Symbols: ATMLP-470, NSP1, ATNSP1 | nitrile specifier protein 1 | chr3:5566516-5568330 FORWARD LENGTH=470"	Color [DarkGray]	1	4								16	16	8	48.5	48.5	22.8	51.669	0	149.73	615040000	46	22.94442	23.7037	22.92563	23.21327	22.59411	22.49141	24.49012	25.7451	23.91244	24.9688	23.52844	23.75029	23.48264	22.59984	23.04199	24.03815	21.89844	23.43924	24.48427	22.81658	22.52145	23.59919	20.81996	23.04624
	0.339010525	0.234305064	AT3G16420.3;AT3G16420.2;AT3G16420.1;AT3G16430.2;AT3G16430.1	AT3G16420.3;AT3G16420.2;AT3G16420.1	"AT3G16420.3 | Symbols: PBP1 | PYK10-binding protein 1 | chr3:5579560-5580674 FORWARD LENGTH=298;AT3G16420.2 | Symbols: PBP1 | PYK10-binding protein 1 | chr3:5579560-5580674 FORWARD LENGTH=298;AT3G16420.1 | Symbols: PBP1, JAL30 | PYK10-binding protein 1 | c"	Color [DarkGray]	1	4								16	16	16	81.2	81.2	81.2	32.158	0	323.31	7244600000	518	26.39634	26.95309	26.39975	26.19537	27.75367	27.1641	27.3819	28.32805	27.1304	27.81079	26.91935	27.49865	26.84033	27.1823	26.42947	26.99908	26.58374	26.85419	27.46566	27.08128	27.082	27.70363	25.96812	26.96833
	0.422057894	-1.325850805	AT3G16450.3;AT3G16450.2;AT3G16450.1	AT3G16450.3;AT3G16450.2;AT3G16450.1	AT3G16450.3 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5588593-5589792 FORWARD LENGTH=300;AT3G16450.2 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5588593-5589792 FORWARD LENGTH=300;AT3G16450.1 | Symbols:  | Mannose-	Color [DarkGray]	1	4								4	4	4	29	29	29	32.022	0	68.586	147470000	35	21.24699	22.55389	22.35586	21.05707	23.11167	22.63284	19.20378	23.92252	20.54199	20.33982	18.27848	19.20668	19.92698	23.22604	19.02617	20.29543	19.62433	19.83415	22.97662	22.69497	22.77604	22.84165	19.5549	20.24111
	0.066047647	-0.06857427	AT3G16460.2;AT3G16460.1	AT3G16460.2;AT3G16460.1	AT3G16460.2 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5593029-5595522 FORWARD LENGTH=705;AT3G16460.1 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5593029-5595522 FORWARD LENGTH=705	Color [DarkGray]	1	4								11	11	11	28.8	28.8	28.8	72.473	0	60.393	596190000	112	22.64897	23.70015	23.05933	22.68147	23.69088	24.22123	24.05849	24.44736	19.58937	23.489	23.81454	23.86041	23.19617	23.31906	22.68749	19.29655	23.1523	24.33436	24.24895	23.33878	23.98603	24.68493	23.10225	24.054
	0.328278908	-0.519086838	AT3G16470.3;AT3G16470.2;AT3G16470.1	AT3G16470.3;AT3G16470.2;AT3G16470.1	AT3G16470.3 | Symbols: JR1 | Mannose-binding lectin superfamily protein | chr3:5596096-5597709 REVERSE LENGTH=297;AT3G16470.2 | Symbols: JR1 | Mannose-binding lectin superfamily protein | chr3:5596096-5597709 REVERSE LENGTH=451;AT3G16470.1 | Symbols: JR1 |	Color [DarkGray]	1	4								2	2	2	8.1	8.1	8.1	32.09	0	5.546	63535000	5	20.90952	21.24369	20.56494	20.83979	22.16648	21.31567	17.42507	22.99677	20.06237	20.70477	18.63365	20.06182	19.31105	21.45989	20.38995	20.31594	19.89907	19.99417	21.17654	21.53502	20.59104	20.28329	18.16335	21.19958
	0.070927581	-0.184979121	AT3G16640.1	AT3G16640.1	AT3G16640.1 | Symbols: TCTP | translationally controlled tumor protein | chr3:5669709-5670729 REVERSE LENGTH=168	Color [DarkGray]	1	4								1	1	1	6.5	6.5	6.5	18.91	0	3.4585	65855000	10	20.30352	21.01005	21.04003	19.54774	19.37887	19.16035	19.83892	21.28733	20.17855	22.78268	20.35934	21.04687	20.76943	18.99639	22.03284	21.90303	18.41384	19.88106	21.48235	19.77562	20.27039	20.22164	16.97276	19.7181
	0.759334244	0.402597427	AT3G17020.1	AT3G17020.1	AT3G17020.1 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr3:5802728-5804063 REVERSE LENGTH=163	Color [DarkGray]	1	4								8	8	8	55.8	55.8	55.8	17.775	0	56.145	1650100000	162	25.21862	25.52273	25.86345	23.81575	23.64641	25.09593	24.88187	25.06429	25.73907	25.22556	19.43736	24.76801	26.25219	25.77484	25.78555	24.64711	20.82969	20.40021	25.63749	25.27784	26.2335	20.9548	20.01364	24.44361
	0.477231917	0.486778895	AT3G17390.1	AT3G17390.1	"AT3G17390.1 | Symbols: MTO3, SAMS3, MAT4 | S-adenosylmethionine synthetase family protein | chr3:5952484-5953665 REVERSE LENGTH=393"	Color [DarkGray]	1	4								13	13	8	43	43	31.3	42.795	0	152.45	1920000000	154	24.45105	24.57843	25.5514	22.98151	23.7419	23.68329	25.43702	25.60314	25.9914	26.42443	26.02156	25.44522	25.53138	24.8075	25.70235	25.09236	24.86587	24.66171	25.63434	24.52705	25.81184	24.82119	24.44826	25.22499
	0.628621817	-1.345186869	AT3G17810.1	AT3G17810.1	AT3G17810.1 | Symbols: PYD1 | pyrimidine 1 | chr3:6094279-6096289 FORWARD LENGTH=426	Color [DarkGray]	1	4								2	2	2	7.7	7.7	7.7	46.846	0.0010204	3.4179	25688000	4	20.17193	21.62149	20.13757	20.52879	19.833	19.60602	19.71973	22.07042	20.95459	22.09362	20.73826	18.8474	20.93338	18.23027	18.73178	17.81479	19.87551	18.54626	22.08031	20.26979	19.79855	18.24793	19.62215	19.3758
	1.289730158	-1.075357437	AT3G17820.1	AT3G17820.1	"AT3G17820.1 | Symbols: ATGSKB6, GLN1.3, GLN1;3 | glutamine synthetase 1.3 | chr3:6097503-6099408 FORWARD LENGTH=354"	Color [DarkGray]	1	4								2	1	1	8.8	4.8	4.8	38.594	0	20.981	14670000	4	20.05311	20.8001	20.02281	19.33434	19.84455	20.02877	18.65414	20.37962	20.22921	20.27002	19.20717	19.15759	19.56933	18.62649	19.45413	19.96759	20.12789	19.30483	19.57216	19.43417	18.49092	19.78071	20.29029	17.93993
	0.371777207	0.231749852	AT3G18190.1	AT3G18190.1	AT3G18190.1 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr3:6232226-6233836 FORWARD LENGTH=536	Color [DarkGray]	1	4								11	11	11	28.5	28.5	28.5	57.775	0	29.829	906220000	79	23.87561	24.34728	24.37705	21.84732	22.43056	23.73623	24.6563	25.71099	25.5606	23.914	23.33558	24.0461	24.07064	24.77819	24.44636	22.52459	19.5993	23.8713	24.68205	24.41699	24.79203	23.47043	20.1614	23.60813
	0.608100451	0.26789856	AT3G18740.1;AT1G36240.1	AT3G18740.1;AT1G36240.1	AT3G18740.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr3:6453437-6453870 FORWARD LENGTH=112;AT1G36240.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:13614890-13616233 FORWARD LENGTH=112	Color [DarkGray]	1	4								8	8	5	58	58	48.2	12.279	0	38.042	675640000	95	23.50111	23.95763	23.74422	21.36303	21.32493	23.21702	24.06464	25.00585	24.99389	23.88482	19.60832	23.76538	24.0849	24.20534	23.71641	22.75303	19.84371	23.98524	24.14366	24.00199	24.4046	23.58536	19.93114	23.39589
	0.696361422	0.421209971	AT3G18780.2;AT1G49240.1;AT3G18780.1	AT3G18780.2;AT1G49240.1;AT3G18780.1	"AT3G18780.2 | Symbols: ACT2, DER1, LSR2, ENL2 | actin 2 | chr3:6475535-6476832 FORWARD LENGTH=377;AT1G49240.1 | Symbols: ACT8 | actin 8 | chr1:18216539-18217947 FORWARD LENGTH=377;AT3G18780.1 | Symbols: ACT2, DER1, LSR2, ENL2 | actin 2 | chr3:6475535-64767"	Color [DarkGray]	1	4								37	37	20	82.8	82.8	62.6	41.876	0	323.31	16988000000	765	28.95239	28.13305	28.84613	25.12005	24.8457	25.17931	29.75994	30.36739	29.7815	26.66265	27.02824	27.9365	29.22407	29.08779	28.88334	25.91808	25.20438	25.41923	28.82415	28.37789	28.86063	25.43467	25.04684	25.02275
	0.092956182	0.189534505	AT3G18940.1	AT3G18940.1	AT3G18940.1 | Symbols:  | clast3-related | chr3:6527081-6529050 REVERSE LENGTH=281	Color [DarkGray]	1	4					PBAC2	PIP_CP	Assembly	17	17	17	64.1	64.1	64.1	30.913	0	270.5	18438000000	322	20.07441	20.00075	19.62476	19.1795	18.06311	19.12708	31.13263	30.86546	30.86981	30.23713	29.52427	29.43874	21.44637	19.79678	19.02538	22.8138	23.53919	18.34274	21.81828	19.84908	18.92231	20.13251	21.83312	19.48151
	0.080336148	-0.167253494	AT3G19390.1	AT3G19390.1	AT3G19390.1 | Symbols:  | Granulin repeat cysteine protease family protein | chr3:6723024-6724768 FORWARD LENGTH=452	Color [DarkGray]	1	4								1	1	1	3.5	3.5	3.5	49.307	0	4.4758	74488000	5	21.98671	21.8161	22.02676	19.03071	19.09543	21.11172	21.71892	20.4901	23.49928	19.68069	19.1493	21.02513	20.32726	22.31703	22.68353	19.47342	20.48865	18.70567	19.14747	19.95099	22.58916	19.14533	19.21636	18.89381
	0.15053741	0.232763926	AT3G19760.1;AT1G51380.1	AT3G19760.1	AT3G19760.1 | Symbols: EIF4A-III | eukaryotic initiation factor 4A-III | chr3:6863790-6866242 FORWARD LENGTH=408	Color [DarkGray]	1	4								3	3	3	8.6	8.6	8.6	45.844	0	7.9818	93152000	17	21.94604	21.24278	21.69453	19.5763	21.65694	21.46397	20.45385	19.09578	22.07415	21.56765	20.4809	19.83631	22.67214	20.84138	22.06814	21.72247	19.21234	20.469	22.00017	20.63171	21.99374	21.81073	19.89935	21.76563
	2.084118455	2.178194682	AT3G19820.3;AT3G19820.2;AT3G19820.1	AT3G19820.3;AT3G19820.2;AT3G19820.1	"AT3G19820.3 | Symbols: DWF1 | cell elongation protein / DWARF1 / DIMINUTO (DIM) | chr3:6879835-6881616 REVERSE LENGTH=561;AT3G19820.2 | Symbols: DWF1, DIM, EVE1, DIM1, CBB1 | cell elongation protein / DWARF1 / DIMINUTO (DIM) | chr3:6879835-6881616 REVERSE"	Color [DarkGray]	1	4								2	2	2	4.8	4.8	4.8	65.393	0	8.4621	130120000	20	19.56182	19.49751	20.54444	18.80148	21.19592	21.27555	21.58484	19.55577	19.59177	23.16866	19.85961	20.07355	22.25943	21.46772	22.41121	20.8347	17.80842	22.34582	19.23655	19.99542	21.74467	22.94281	23.2761	23.16888
	1.625523383	0.433222453	AT3G20050.1	AT3G20050.1	"AT3G20050.1 | Symbols: ATTCP-1, TCP-1 | T-complex protein 1 alpha subunit | chr3:6998544-7002266 REVERSE LENGTH=545"	Color [DarkGray]	1	4								14	14	14	38.9	38.9	38.9	59.229	0	83.864	686230000	90	24.08667	24.30466	24.0976	18.99939	19.5079	22.93839	24.89114	25.23384	25.57705	20.72579	20.23746	23.3756	24.49441	24.79436	24.49982	19.26695	16.60724	19.52691	24.4225	24.06559	24.04965	22.38927	19.97033	22.96297
	1.090871845	0.78055191	AT3G20820.1	AT3G20820.1	AT3G20820.1 | Symbols:  | Leucine-rich repeat (LRR) family protein | chr3:7280930-7282027 FORWARD LENGTH=365	Color [DarkGray]	1	4								11	11	11	39.5	39.5	39.5	39.862	0	54.059	647820000	78	23.37009	23.54297	23.84424	22.42472	23.40124	24.40302	23.80592	23.99371	22.94212	24.52504	20.48456	20.08191	24.56484	24.76945	23.76467	23.85177	23.37324	24.1094	24.36497	23.75381	24.03696	24.33362	19.38623	24.20442
+	3.951920197	5.193872452	AT3G22110.1;AT4G15165.1	AT3G22110.1	AT3G22110.1 | Symbols: PAC1 | 20S proteasome alpha subunit C1 | chr3:7792819-7793571 REVERSE LENGTH=250	Color [DarkGray]	1	4					PAC1	CP	Alpha	31	31	31	96.8	96.8	96.8	27.475	0	323.31	3.67E+11	4364	26.00643	25.66272	24.97461	25.24185	25.54246	26.44622	35.19364	34.98051	34.88226	33.50566	33.20789	33.01406	30.64074	30.52666	31.05799	31.83945	32.18898	32.4605	30.02936	29.70753	30.29285	31.87757	32.59391	31.48679
+	5.15643384	7.112735113	AT3G22630.1	AT3G22630.1	"AT3G22630.1 | Symbols: PBD1, PRCGB | 20S proteasome beta subunit D1 | chr3:8009709-8010774 REVERSE LENGTH=204"	Color [DarkGray]	1	4					PBD1	CP	Beta	32	17	17	100	66.7	66.7	22.54	0	323.31	95866000000	683	21.38825	21.81288	21.50504	19.81779	21.25055	21.7579	33.48151	33.2784	32.92018	31.49904	31.20923	31.00857	28.71073	28.32701	29.00664	30.0651	30.37331	30.29342	27.55785	27.24824	28.0934	29.8572	30.65962	29.34134
	0.096852282	-0.129498164	AT3G22890.1	AT3G22890.1	AT3G22890.1 | Symbols: APS1 | ATP sulfurylase 1 | chr3:8112837-8114734 FORWARD LENGTH=463	Color [DarkGray]	1	4								1	1	1	4.1	4.1	4.1	51.458	0.0075614	2.7731	10883000	3	19.79172	19.95702	18.98917	19.57367	19.70772	18.91329	20.47251	20.22162	18.91273	18.16155	19.14873	20.22565	20.195	19.12894	19.02548	20.20502	19.67516	20.85619	21.46479	19.43628	19.54676	20.15278	19.35288	20.22562
	0.473713017	-0.932912191	AT3G23450.1	AT3G23450.1	AT3G23450.1 | Symbols:  | unknown protein;FUNCTIONS IN: molecular_function unknown;INVOLVED IN: biological_process unknown;LOCATED IN: endomembrane system;EXPRESSED IN: 14 plant structures;EXPRESSED DURING: 8 growth stages;Has 694543 Blast hits to 47	Color [DarkGray]	1	4								1	1	1	24.3	24.3	24.3	34.865	0	41.612	85972000	4	20.30067	20.05839	22.06897	19.43242	22.39013	21.8997	17.5927	19.81859	20.00702	20.36865	21.32157	19.96323	20.4071	20.48931	18.73288	19.78327	19.28019	21.96462	23.67765	22.56997	22.81516	23.67928	19.56164	19.31069
	1.331101383	0.566195806	AT3G23700.1	AT3G23700.1	AT3G23700.1 | Symbols:  | Nucleic acid-binding proteins superfamily | chr3:8531689-8533742 REVERSE LENGTH=392	Color [DarkGray]	1	4								3	3	3	11.5	11.5	11.5	42.75	0	8.3088	57071000	10	21.68629	21.62885	22.05938	19.58378	19.17712	21.45751	19.26152	18.92964	21.15902	19.86202	20.46337	20.41768	22.40028	22.58713	22.08569	19.95342	19.95427	19.2917	21.76733	21.85001	19.16879	17.68093	18.36458	20.1349
	0.932042617	-1.024410248	AT3G23810.1	AT3G23810.1	"AT3G23810.1 | Symbols: SAHH2, ATSAHH2 | S-adenosyl-l-homocysteine (SAH) hydrolase 2 | chr3:8588013-8589671 REVERSE LENGTH=485"	Color [DarkGray]	1	4								17	2	2	42.1	12.2	12.2	53.159	0	5.7526	20189000	5	20.53975	21.829	20.28828	19.58912	20.16644	21.07529	19.9283	21.22932	20.89153	21.25764	20.69037	21.09701	19.99208	20.10554	19.48618	21.46408	19.82423	19.7016	22.01069	18.84064	18.33512	19.80851	20.83389	19.65167
	4.692578294	1.270463308	AT3G23990.1	AT3G23990.1	"AT3G23990.1 | Symbols: HSP60, HSP60-3B | heat shock protein 60 | chr3:8669013-8672278 FORWARD LENGTH=577"	Color [DarkGray]	1	4								24	24	14	51	51	35.2	61.28	0	302.51	1919000000	199	24.91164	25.08374	25.01904	19.5134	23.66926	24.45361	26.19496	26.35447	26.62879	24.26516	20.21494	25.16612	26.25979	26.24801	26.318	24.64235	19.59193	24.6548	25.74518	25.43397	25.44544	24.30573	19.04199	24.849
	0.921095019	0.301327387	AT3G24830.1	AT3G24830.1	AT3G24830.1 | Symbols:  | Ribosomal protein L13 family protein | chr3:9064613-9065871 FORWARD LENGTH=206	Color [DarkGray]	1	4								10	6	4	52.4	34.5	30.1	23.459	0	75.39	1342000000	69	24.74599	25.01153	24.92275	22.13414	22.09817	24.15769	25.41291	26.1788	26.1894	25.17341	20.43477	24.12361	25.38302	25.25938	24.94186	23.26488	21.51082	24.01162	25.44027	24.81451	25.36263	24.58295	18.62782	24.37988
	1.260443643	0.34645017	AT3G25520.1;AT3G25520.2	AT3G25520.1;AT3G25520.2	"AT3G25520.1 | Symbols: ATL5, PGY3, OLI5, RPL5A | ribosomal protein L5 | chr3:9269573-9271327 REVERSE LENGTH=301;AT3G25520.2 | Symbols: ATL5 | ribosomal protein L5 | chr3:9269573-9270434 REVERSE LENGTH=190"	Color [DarkGray]	1	4								19	19	4	68.1	68.1	4.7	34.358	0	316.03	1077800000	131	24.50914	24.7996	24.49885	22.9129	23.7522	24.28389	24.82793	25.69897	25.51344	19.65034	23.51821	23.62344	25.05955	25.00138	24.78602	23.8551	18.87079	24.52906	24.98713	24.76239	25.15878	24.36997	20.93437	24.29122
	0.715758353	-0.956216812	AT3G25530.2;AT3G25530.1	AT3G25530.2;AT3G25530.1	"AT3G25530.2 | Symbols: GHBDH, ATGHBDH, GLYR1, GR1 | glyoxylate reductase 1 | chr3:9271949-9273514 REVERSE LENGTH=278;AT3G25530.1 | Symbols: GHBDH, ATGHBDH, GLYR1, GR1 | glyoxylate reductase 1 | chr3:9271949-9273514 REVERSE LENGTH=289"	Color [DarkGray]	1	4								1	1	1	4.7	4.7	4.7	29.519	0.0092593	2.602	9937900	4	19.7379	19.23965	19.63809	19.80334	19.49633	18.99569	19.39357	20.90633	19.16392	20.17968	21.01484	18.35862	18.16874	17.82954	19.74871	20.74866	19.55986	18.22331	20.65613	19.80053	17.8204	19.32013	19.05683	20.11077
	2.371017783	-1.023965836	AT3G25545.1	AT3G25545.1	AT3G25545.1 | Symbols:  | unknown protein;FUNCTIONS IN: molecular_function unknown;INVOLVED IN: biological_process unknown;LOCATED IN: cellular_component unknown;EXPRESSED IN: 23 plant structures;EXPRESSED DURING: 13 growth stages;Has 38 Blast hits t	Color [DarkGray]	1	4					PIP2	PIP_CP	Assembly	22	22	22	76	76	76	29.389	0	323.31	22987000000	551	20.11604	19.9402	19.92274	20.23677	19.38808	19.43786	31.11521	31.03935	31.06954	30.93959	30.51245	29.95996	18.64165	19.12475	19.14067	22.56253	19.63147	19.23256	20.44062	20.81104	20.4918	20.66546	23.50312	22.31581
	0.675147431	0.494000753	AT3G25860.1	AT3G25860.1	"AT3G25860.1 | Symbols: LTA2, PLE2 | 2-oxoacid dehydrogenases acyltransferase family protein | chr3:9460632-9462585 FORWARD LENGTH=480"	Color [DarkGray]	1	4								9	9	9	30.2	30.2	30.2	50.08	0	47.332	1016700000	137	23.87165	24.37953	24.62922	22.87305	22.88445	24.18443	24.19574	24.88306	24.74131	24.18003	19.86691	24.06593	25.20282	24.80952	24.35006	24.92475	25.90924	25.08796	24.90465	24.1924	24.57755	24.15074	18.58656	24.38453
	0.779563435	0.57221667	AT3G25920.1	AT3G25920.1	AT3G25920.1 | Symbols: RPL15 | ribosomal protein L15 | chr3:9491268-9492558 REVERSE LENGTH=277	Color [DarkGray]	1	4								8	8	8	39	39	39	29.707	0	37.516	1249000000	109	24.09875	24.86607	24.97453	21.62037	22.92239	24.56824	25.28965	25.95201	24.51452	24.1813	18.6042	23.73356	25.42705	25.40273	24.82622	24.05803	19.04217	24.52361	25.23403	25.26128	25.25967	24.33757	25.04951	24.93054
	0.354422938	0.441945394	AT3G26020.2;AT3G26020.1;AT3G26020.3;AT3G26020.4	AT3G26020.2;AT3G26020.1;AT3G26020.3;AT3G26020.4	AT3G26020.2 | Symbols:  | Protein phosphatase 2A regulatory B subunit family protein | chr3:9514363-9516585 FORWARD LENGTH=510;AT3G26020.1 | Symbols:  | Protein phosphatase 2A regulatory B subunit family protein | chr3:9514363-9516585 FORWARD LENGTH=510;AT	Color [DarkGray]	1	4								1	1	1	2.7	2.7	2.7	58.758	0.0091575	2.5586	465830000	13	19.89725	19.53021	19.3069	18.48963	18.35673	19.1265	24.28012	23.56922	23.84856	25.50224	26.13802	24.74325	19.08717	20.23082	20.74221	23.10431	23.7265	23.87633	18.76298	20.5764	20.6244	22.69853	24.47269	22.69483
	0.757400367	-0.4998703	AT3G26030.1	AT3G26030.1	AT3G26030.1 | Symbols: ATB DELTA | serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B prime delta | chr3:9517741-9519260 FORWARD LENGTH=477	Color [DarkGray]	1	4								2	2	2	4.4	4.4	4.4	55.24	0.0092678	2.6107	6857400	2	20.19002	20.47745	20.41449	19.47896	19.89453	19.12658	19.73461	21.3707	20.84721	20.35413	17.52385	19.90925	20.39521	19.79151	19.39564	19.28501	19.00853	20.59322	19.54033	19.51861	19.64625	19.11608	18.58071	20.00445
	0.512339101	-2.106972377	AT3G26060.1;AT3G26060.2	AT3G26060.1;AT3G26060.2	AT3G26060.1 | Symbols: ATPRX Q | Thioredoxin superfamily protein | chr3:9524807-9526123 FORWARD LENGTH=216;AT3G26060.2 | Symbols: ATPRX Q | Thioredoxin superfamily protein | chr3:9524807-9526123 FORWARD LENGTH=217	Color [DarkGray]	1	4								5	5	5	33.3	33.3	33.3	23.678	0	22.357	261320000	43	24.02028	23.22108	24.42393	21.77069	22.51848	23.14986	18.06737	20.3277	19.44359	21.16943	20.28317	20.26515	23.84436	18.26371	23.23631	23.3806	19.21914	19.95837	24.23495	21.96466	23.22072	19.62634	18.49913	22.81372
+	4.830583153	7.529840469	AT3G26340.1	AT3G26340.1	AT3G26340.1 | Symbols:  | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr3:9650600-9652572 REVERSE LENGTH=273	Color [DarkGray]	1	4					PBE2	CP	Beta	25	7	7	75.5	34.1	34.1	29.485	0	323.31	28249000000	282	19.58196	18.87557	19.87233	19.70603	18.5303	18.91409	31.76118	31.54093	31.41047	29.13334	28.55233	28.64106	27.01008	26.88789	27.02142	28.06015	28.44983	28.71548	26.47561	26.22434	26.84361	28.6571	28.74064	28.04689
	0.10895905	-0.375809352	AT3G26450.1;AT3G26460.1	AT3G26450.1;AT3G26460.1	AT3G26450.1 | Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr3:9681593-9683299 REVERSE LENGTH=152;AT3G26460.1 | Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr3:9684053-9684607 R	Color [DarkGray]	1	4								4	3	3	31.6	27	27	17.791	0	114.17	235390000	24	19.03896	22.27	21.52693	22.34149	21.02668	20.98597	20.55331	24.46612	21.17623	24.65111	22.69442	21.64707	21.35424	19.02047	21.33375	24.30005	18.01144	22.62542	22.51609	21.67495	21.01248	21.58031	19.67941	21.11908
