LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
24.1834	24.4314	24.677	NaN	21.8406	23.5098	25.9865	26.3262	25.0606	NaN	NaN	NaN	25.024	24.6713	24.7714	NaN	NaN	NaN	24.7019	24.7992	24.921	24.1929	24.5573	23.6073							8	8	8	31.7	31.7	31.7	21.826	0	24.022	969000000	96	AT3G15190.1	AT3G15190.1	"AT3G15190.1 | Symbols:  | chloroplast 30S ribosomal protein S20, putative | chr3:5116216-5117412 FORWARD LENGTH=202"
21.249	21.1975	20.9998	22.0501	20.2354	21.5093	NaN	NaN	NaN	22.4864	NaN	NaN	21.8917	NaN	21.8489	20.8975	NaN	NaN	21.2502	19.9395	21.2781	NaN	NaN	NaN							2	2	2	11.4	11.4	11.4	29.749	0	3.8161	61608000	14	AT3G15356.1	AT3G15356.1	AT3G15356.1 | Symbols:  | Legume lectin family protein | chr3:5174603-5175418 REVERSE LENGTH=271
NaN	NaN	20.6739	NaN	NaN	19.8444	NaN	NaN	20.333	NaN	NaN	NaN	NaN	NaN	21.6727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN							2	2	2	14.5	14.5	14.5	21.172	0.006673	2.817	9235500	2	AT3G15360.1	AT3G15360.1	"AT3G15360.1 | Symbols: ATHM4, TRX-M4, ATM4 | thioredoxin M-type 4 | chr3:5188448-5189457 FORWARD LENGTH=193"
24.9786	23.9898	24.4265	NaN	23.4343	23.6076	23.6008	24.1293	25.1526	24.3951	NaN	24.5894	25.1462	24.1613	24.0963	NaN	NaN	NaN	25.5258	23.9466	24.1575	23.9273	NaN	23.7222							16	16	12	36.3	36.3	31.4	91.847	0	111.08	747690000	103	AT3G15730.1	AT3G15730.1	"AT3G15730.1 | Symbols: PLDALPHA1, PLD | phospholipase D alpha 1 | chr3:5330835-5333474 FORWARD LENGTH=810"
26.3381	26.1644	27.221	23.8397	24.6361	26.0073	27.2172	28.0984	28.0139	26.2002	24.9207	26.6184	26.7808	26.6051	26.6823	24.9189	24.5763	25.651	27.0991	26.5751	27.2319	25.9296	25.1891	26.1043							36	36	36	56.1	56.1	56.1	85.015	0	323.31	4708700000	448	AT3G15950.1;AT3G15950.2	AT3G15950.1;AT3G15950.2	AT3G15950.1 | Symbols: NAI2 | DNA topoisomerase-related | chr3:5397783-5402610 REVERSE LENGTH=772;AT3G15950.2 | Symbols: NAI2 | DNA topoisomerase-related | chr3:5397783-5402610 REVERSE LENGTH=734
22.9444	23.7037	22.9256	23.2133	22.5941	22.4914	24.4901	25.7451	23.9124	24.9688	23.5284	23.7503	23.4826	22.5998	23.042	24.0382	21.8984	23.4392	24.4843	22.8166	22.5215	23.5992	NaN	23.0462							16	16	8	48.5	48.5	22.8	51.669	0	149.73	615040000	46	AT3G16400.2;AT3G16400.1;AT3G16390.1;AT2G33070.2;AT2G33070.1;AT2G33070.3	AT3G16400.2;AT3G16400.1	"AT3G16400.2 | Symbols: ATMLP-470 | nitrile specifier protein 1 | chr3:5566516-5568330 FORWARD LENGTH=470;AT3G16400.1 | Symbols: ATMLP-470, NSP1, ATNSP1 | nitrile specifier protein 1 | chr3:5566516-5568330 FORWARD LENGTH=470"
26.3963	26.9531	26.3998	26.1954	27.7537	27.1641	27.3819	28.3281	27.1304	27.8108	26.9193	27.4986	26.8403	27.1823	26.4295	26.9991	26.5837	26.8542	27.4657	27.0813	27.082	27.7036	25.9681	26.9683							16	16	16	81.2	81.2	81.2	32.158	0	323.31	7244600000	518	AT3G16420.3;AT3G16420.2;AT3G16420.1;AT3G16430.2;AT3G16430.1	AT3G16420.3;AT3G16420.2;AT3G16420.1	"AT3G16420.3 | Symbols: PBP1 | PYK10-binding protein 1 | chr3:5579560-5580674 FORWARD LENGTH=298;AT3G16420.2 | Symbols: PBP1 | PYK10-binding protein 1 | chr3:5579560-5580674 FORWARD LENGTH=298;AT3G16420.1 | Symbols: PBP1, JAL30 | PYK10-binding protein 1 | c"
NaN	22.5539	22.3559	21.0571	23.1117	22.6328	NaN	23.9225	NaN	NaN	NaN	NaN	NaN	23.226	NaN	NaN	NaN	NaN	22.9766	22.695	22.776	22.8416	NaN	NaN							4	4	4	29	29	29	32.022	0	68.586	147470000	35	AT3G16450.3;AT3G16450.2;AT3G16450.1	AT3G16450.3;AT3G16450.2;AT3G16450.1	AT3G16450.3 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5588593-5589792 FORWARD LENGTH=300;AT3G16450.2 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5588593-5589792 FORWARD LENGTH=300;AT3G16450.1 | Symbols:  | Mannose-
22.649	23.7001	23.0593	22.6815	23.6909	24.2212	24.0585	24.4474	NaN	23.489	23.8145	23.8604	23.1962	23.3191	22.6875	NaN	23.1523	24.3344	24.249	23.3388	23.986	24.6849	23.1023	24.054							11	11	11	28.8	28.8	28.8	72.473	0	60.393	596190000	112	AT3G16460.2;AT3G16460.1	AT3G16460.2;AT3G16460.1	AT3G16460.2 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5593029-5595522 FORWARD LENGTH=705;AT3G16460.1 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5593029-5595522 FORWARD LENGTH=705
20.9095	21.2437	20.5649	20.8398	22.1665	21.3157	NaN	22.9968	NaN	NaN	NaN	NaN	NaN	21.4599	20.3899	NaN	NaN	NaN	21.1765	21.535	20.591	NaN	NaN	21.1996							2	2	2	8.1	8.1	8.1	32.09	0	5.546	63535000	5	AT3G16470.3;AT3G16470.2;AT3G16470.1	AT3G16470.3;AT3G16470.2;AT3G16470.1	AT3G16470.3 | Symbols: JR1 | Mannose-binding lectin superfamily protein | chr3:5596096-5597709 REVERSE LENGTH=297;AT3G16470.2 | Symbols: JR1 | Mannose-binding lectin superfamily protein | chr3:5596096-5597709 REVERSE LENGTH=451;AT3G16470.1 | Symbols: JR1 |
20.3035	21.0101	21.04	19.5477	NaN	19.1603	19.8389	21.2873	NaN	22.7827	NaN	21.0469	20.7694	NaN	22.0328	21.903	NaN	NaN	21.4824	19.7756	20.2704	20.2216	NaN	NaN							1	1	1	6.5	6.5	6.5	18.91	0	3.4585	65855000	10	AT3G16640.1	AT3G16640.1	AT3G16640.1 | Symbols: TCTP | translationally controlled tumor protein | chr3:5669709-5670729 REVERSE LENGTH=168
25.2186	25.5227	25.8634	23.8157	23.6464	25.0959	24.8819	25.0643	25.7391	25.2256	NaN	24.768	26.2522	25.7748	25.7855	24.6471	NaN	NaN	25.6375	25.2778	26.2335	NaN	NaN	24.4436							8	8	8	55.8	55.8	55.8	17.775	0	56.145	1650100000	162	AT3G17020.1	AT3G17020.1	AT3G17020.1 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr3:5802728-5804063 REVERSE LENGTH=163
24.4511	24.5784	25.5514	22.9815	23.7419	23.6833	25.437	25.6031	25.9914	26.4244	26.0216	25.4452	25.5314	24.8075	25.7023	25.0924	24.8659	24.6617	25.6343	24.527	25.8118	24.8212	24.4483	25.225							13	13	8	43	43	31.3	42.795	0	152.45	1920000000	154	AT3G17390.1	AT3G17390.1	"AT3G17390.1 | Symbols: MTO3, SAMS3, MAT4 | S-adenosylmethionine synthetase family protein | chr3:5952484-5953665 REVERSE LENGTH=393"
NaN	21.6215	NaN	20.5288	NaN	NaN	NaN	22.0704	NaN	22.0936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.0803	NaN	NaN	NaN	NaN	NaN							2	2	2	7.7	7.7	7.7	46.846	0.0010204	3.4179	25688000	4	AT3G17810.1	AT3G17810.1	AT3G17810.1 | Symbols: PYD1 | pyrimidine 1 | chr3:6094279-6096289 FORWARD LENGTH=426
20.0531	20.8001	NaN	19.3343	NaN	20.0288	18.6541	20.3796	NaN	20.27	NaN	NaN	NaN	18.6265	NaN	NaN	NaN	19.3048	NaN	NaN	NaN	NaN	NaN	NaN							2	1	1	8.8	4.8	4.8	38.594	0	20.981	14670000	4	AT3G17820.1	AT3G17820.1	"AT3G17820.1 | Symbols: ATGSKB6, GLN1.3, GLN1;3 | glutamine synthetase 1.3 | chr3:6097503-6099408 FORWARD LENGTH=354"
23.8756	24.3473	24.3771	21.8473	22.4306	23.7362	24.6563	25.711	25.5606	23.914	23.3356	24.0461	24.0706	24.7782	24.4464	22.5246	NaN	23.8713	24.6821	24.417	24.792	23.4704	NaN	23.6081							11	11	11	28.5	28.5	28.5	57.775	0	29.829	906220000	79	AT3G18190.1	AT3G18190.1	AT3G18190.1 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr3:6232226-6233836 FORWARD LENGTH=536
23.5011	23.9576	23.7442	21.363	21.3249	23.217	24.0646	25.0058	24.9939	23.8848	NaN	23.7654	24.0849	24.2053	23.7164	22.753	NaN	23.9852	24.1437	24.002	24.4046	23.5854	NaN	23.3959							8	8	5	58	58	48.2	12.279	0	38.042	675640000	95	AT3G18740.1;AT1G36240.1	AT3G18740.1;AT1G36240.1	AT3G18740.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr3:6453437-6453870 FORWARD LENGTH=112;AT1G36240.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:13614890-13616233 FORWARD LENGTH=112
28.9524	28.133	28.8461	25.12	24.8457	25.1793	29.7599	30.3674	29.7815	26.6626	27.0282	27.9365	29.2241	29.0878	28.8833	25.9181	25.2044	25.4192	28.8241	28.3779	28.8606	25.4347	25.0468	25.0227							37	37	20	82.8	82.8	62.6	41.876	0	323.31	16988000000	765	AT3G18780.2;AT1G49240.1;AT3G18780.1	AT3G18780.2;AT1G49240.1;AT3G18780.1	"AT3G18780.2 | Symbols: ACT2, DER1, LSR2, ENL2 | actin 2 | chr3:6475535-6476832 FORWARD LENGTH=377;AT1G49240.1 | Symbols: ACT8 | actin 8 | chr1:18216539-18217947 FORWARD LENGTH=377;AT3G18780.1 | Symbols: ACT2, DER1, LSR2, ENL2 | actin 2 | chr3:6475535-64767"
NaN	NaN	NaN	NaN	NaN	NaN	31.1326	30.8655	30.8698	30.2371	29.5243	29.4387	21.4464	NaN	NaN	22.8138	23.5392	NaN	21.8183	NaN	NaN	NaN	NaN	NaN				PBAC2	PIP_CP	Assembly	17	17	17	64.1	64.1	64.1	30.913	0	270.5	18438000000	322	AT3G18940.1	AT3G18940.1	AT3G18940.1 | Symbols:  | clast3-related | chr3:6527081-6529050 REVERSE LENGTH=281
21.9867	21.8161	22.0268	NaN	NaN	21.1117	21.7189	NaN	23.4993	NaN	NaN	21.0251	NaN	22.317	22.6835	NaN	NaN	NaN	NaN	NaN	22.5892	NaN	NaN	NaN							1	1	1	3.5	3.5	3.5	49.307	0	4.4758	74488000	5	AT3G19390.1	AT3G19390.1	AT3G19390.1 | Symbols:  | Granulin repeat cysteine protease family protein | chr3:6723024-6724768 FORWARD LENGTH=452
21.946	21.2428	21.6945	NaN	21.6569	21.464	NaN	NaN	22.0741	21.5676	NaN	NaN	22.6721	20.8414	22.0681	21.7225	NaN	NaN	22.0002	NaN	21.9937	21.8107	NaN	21.7656							3	3	3	8.6	8.6	8.6	45.844	0	7.9818	93152000	17	AT3G19760.1;AT1G51380.1	AT3G19760.1	AT3G19760.1 | Symbols: EIF4A-III | eukaryotic initiation factor 4A-III | chr3:6863790-6866242 FORWARD LENGTH=408
NaN	NaN	NaN	NaN	21.1959	21.2756	21.5848	NaN	NaN	23.1687	NaN	NaN	22.2594	21.4677	22.4112	NaN	NaN	22.3458	NaN	NaN	21.7447	22.9428	23.2761	23.1689							2	2	2	4.8	4.8	4.8	65.393	0	8.4621	130120000	20	AT3G19820.3;AT3G19820.2;AT3G19820.1	AT3G19820.3;AT3G19820.2;AT3G19820.1	"AT3G19820.3 | Symbols: DWF1 | cell elongation protein / DWARF1 / DIMINUTO (DIM) | chr3:6879835-6881616 REVERSE LENGTH=561;AT3G19820.2 | Symbols: DWF1, DIM, EVE1, DIM1, CBB1 | cell elongation protein / DWARF1 / DIMINUTO (DIM) | chr3:6879835-6881616 REVERSE"
24.0867	24.3047	24.0976	NaN	NaN	22.9384	24.8911	25.2338	25.577	NaN	NaN	23.3756	24.4944	24.7944	24.4998	NaN	NaN	NaN	24.4225	24.0656	24.0496	22.3893	NaN	22.963							14	14	14	38.9	38.9	38.9	59.229	0	83.864	686230000	90	AT3G20050.1	AT3G20050.1	"AT3G20050.1 | Symbols: ATTCP-1, TCP-1 | T-complex protein 1 alpha subunit | chr3:6998544-7002266 REVERSE LENGTH=545"
23.3701	23.543	23.8442	22.4247	23.4012	24.403	23.8059	23.9937	22.9421	24.525	NaN	NaN	24.5648	24.7694	23.7647	23.8518	23.3732	24.1094	24.365	23.7538	24.037	24.3336	NaN	24.2044							11	11	11	39.5	39.5	39.5	39.862	0	54.059	647820000	78	AT3G20820.1	AT3G20820.1	AT3G20820.1 | Symbols:  | Leucine-rich repeat (LRR) family protein | chr3:7280930-7282027 FORWARD LENGTH=365
26.0064	25.6627	24.9746	25.2419	25.5425	26.4462	35.1936	34.9805	34.8823	33.5057	33.2079	33.0141	30.6407	30.5267	31.058	31.8395	32.189	32.4605	30.0294	29.7075	30.2929	31.8776	32.5939	31.4868				PAC1	CP	Alpha	31	31	31	96.8	96.8	96.8	27.475	0	323.31	3.67E+11	4364	AT3G22110.1;AT4G15165.1	AT3G22110.1	AT3G22110.1 | Symbols: PAC1 | 20S proteasome alpha subunit C1 | chr3:7792819-7793571 REVERSE LENGTH=250
21.3883	21.8129	21.505	19.8178	21.2506	21.7579	33.4815	33.2784	32.9202	31.499	31.2092	31.0086	28.7107	28.327	29.0066	30.0651	30.3733	30.2934	27.5578	27.2482	28.0934	29.8572	30.6596	29.3413				PBD1	CP	Beta	32	17	17	100	66.7	66.7	22.54	0	323.31	95866000000	683	AT3G22630.1	AT3G22630.1	"AT3G22630.1 | Symbols: PBD1, PRCGB | 20S proteasome beta subunit D1 | chr3:8009709-8010774 REVERSE LENGTH=204"
NaN	19.957	NaN	19.5737	19.7077	NaN	NaN	NaN	NaN	NaN	NaN	20.2256	NaN	NaN	NaN	20.205	NaN	NaN	21.4648	NaN	NaN	NaN	NaN	NaN							1	1	1	4.1	4.1	4.1	51.458	0.0075614	2.7731	10883000	3	AT3G22890.1	AT3G22890.1	AT3G22890.1 | Symbols: APS1 | ATP sulfurylase 1 | chr3:8112837-8114734 FORWARD LENGTH=463
NaN	NaN	22.069	NaN	22.3901	21.8997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.9646	23.6776	22.57	22.8152	23.6793	NaN	NaN							1	1	1	24.3	24.3	24.3	34.865	0	41.612	85972000	4	AT3G23450.1	AT3G23450.1	AT3G23450.1 | Symbols:  | unknown protein;FUNCTIONS IN: molecular_function unknown;INVOLVED IN: biological_process unknown;LOCATED IN: endomembrane system;EXPRESSED IN: 14 plant structures;EXPRESSED DURING: 8 growth stages;Has 694543 Blast hits to 47
21.6863	21.6288	22.0594	NaN	NaN	21.4575	NaN	NaN	NaN	NaN	NaN	NaN	22.4003	22.5871	22.0857	NaN	NaN	NaN	21.7673	21.85	NaN	NaN	NaN	NaN							3	3	3	11.5	11.5	11.5	42.75	0	8.3088	57071000	10	AT3G23700.1	AT3G23700.1	AT3G23700.1 | Symbols:  | Nucleic acid-binding proteins superfamily | chr3:8531689-8533742 REVERSE LENGTH=392
NaN	21.829	20.2883	NaN	20.1664	21.0753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.4641	NaN	NaN	22.0107	NaN	NaN	NaN	NaN	NaN							17	2	2	42.1	12.2	12.2	53.159	0	5.7526	20189000	5	AT3G23810.1	AT3G23810.1	"AT3G23810.1 | Symbols: SAHH2, ATSAHH2 | S-adenosyl-l-homocysteine (SAH) hydrolase 2 | chr3:8588013-8589671 REVERSE LENGTH=485"
24.9116	25.0837	25.019	NaN	23.6693	24.4536	26.195	26.3545	26.6288	24.2652	NaN	25.1661	26.2598	26.248	26.318	24.6423	NaN	24.6548	25.7452	25.434	25.4454	24.3057	NaN	24.849							24	24	14	51	51	35.2	61.28	0	302.51	1919000000	199	AT3G23990.1	AT3G23990.1	"AT3G23990.1 | Symbols: HSP60, HSP60-3B | heat shock protein 60 | chr3:8669013-8672278 FORWARD LENGTH=577"
24.746	25.0115	24.9228	22.1341	22.0982	24.1577	25.4129	26.1788	26.1894	25.1734	NaN	24.1236	25.383	25.2594	24.9419	23.2649	NaN	24.0116	25.4403	24.8145	25.3626	24.583	NaN	24.3799							10	6	4	52.4	34.5	30.1	23.459	0	75.39	1342000000	69	AT3G24830.1	AT3G24830.1	AT3G24830.1 | Symbols:  | Ribosomal protein L13 family protein | chr3:9064613-9065871 FORWARD LENGTH=206
24.5091	24.7996	24.4988	22.9129	23.7522	24.2839	24.8279	25.699	25.5134	NaN	23.5182	23.6234	25.0595	25.0014	24.786	23.8551	NaN	24.5291	24.9871	24.7624	25.1588	24.37	NaN	24.2912							19	19	4	68.1	68.1	4.7	34.358	0	316.03	1077800000	131	AT3G25520.1;AT3G25520.2	AT3G25520.1;AT3G25520.2	"AT3G25520.1 | Symbols: ATL5, PGY3, OLI5, RPL5A | ribosomal protein L5 | chr3:9269573-9271327 REVERSE LENGTH=301;AT3G25520.2 | Symbols: ATL5 | ribosomal protein L5 | chr3:9269573-9270434 REVERSE LENGTH=190"
NaN	19.2396	NaN	NaN	19.4963	18.9957	NaN	20.9063	NaN	NaN	NaN	NaN	18.1687	17.8295	NaN	NaN	NaN	18.2233	20.6561	NaN	17.8204	NaN	NaN	NaN							1	1	1	4.7	4.7	4.7	29.519	0.0092593	2.602	9937900	4	AT3G25530.2;AT3G25530.1	AT3G25530.2;AT3G25530.1	"AT3G25530.2 | Symbols: GHBDH, ATGHBDH, GLYR1, GR1 | glyoxylate reductase 1 | chr3:9271949-9273514 REVERSE LENGTH=278;AT3G25530.1 | Symbols: GHBDH, ATGHBDH, GLYR1, GR1 | glyoxylate reductase 1 | chr3:9271949-9273514 REVERSE LENGTH=289"
NaN	NaN	NaN	NaN	NaN	NaN	31.1152	31.0394	31.0695	30.9396	30.5124	29.96	NaN	NaN	NaN	22.5625	NaN	NaN	NaN	NaN	NaN	NaN	23.5031	22.3158				PBAC1	PIP_CP	Assembly	22	22	22	76	76	76	29.389	0	323.31	22987000000	551	AT3G25545.1	AT3G25545.1	AT3G25545.1 | Symbols:  | unknown protein;FUNCTIONS IN: molecular_function unknown;INVOLVED IN: biological_process unknown;LOCATED IN: cellular_component unknown;EXPRESSED IN: 23 plant structures;EXPRESSED DURING: 13 growth stages;Has 38 Blast hits t
23.8717	24.3795	24.6292	22.8731	22.8844	24.1844	24.1957	24.8831	24.7413	24.18	NaN	24.0659	25.2028	24.8095	24.3501	24.9247	25.9092	25.088	24.9046	24.1924	24.5775	24.1507	NaN	24.3845							9	9	9	30.2	30.2	30.2	50.08	0	47.332	1016700000	137	AT3G25860.1	AT3G25860.1	"AT3G25860.1 | Symbols: LTA2, PLE2 | 2-oxoacid dehydrogenases acyltransferase family protein | chr3:9460632-9462585 FORWARD LENGTH=480"
24.0988	24.8661	24.9745	21.6204	22.9224	24.5682	25.2896	25.952	24.5145	24.1813	NaN	23.7336	25.4271	25.4027	24.8262	24.058	NaN	24.5236	25.234	25.2613	25.2597	24.3376	25.0495	24.9305							8	8	8	39	39	39	29.707	0	37.516	1249000000	109	AT3G25920.1	AT3G25920.1	AT3G25920.1 | Symbols: RPL15 | ribosomal protein L15 | chr3:9491268-9492558 REVERSE LENGTH=277
NaN	NaN	NaN	NaN	NaN	NaN	24.2801	23.5692	23.8486	25.5022	26.138	24.7432	NaN	NaN	NaN	23.1043	23.7265	23.8763	NaN	NaN	NaN	22.6985	24.4727	22.6948							1	1	1	2.7	2.7	2.7	58.758	0.0091575	2.5586	465830000	13	AT3G26020.2;AT3G26020.1;AT3G26020.3;AT3G26020.4	AT3G26020.2;AT3G26020.1;AT3G26020.3;AT3G26020.4	AT3G26020.2 | Symbols:  | Protein phosphatase 2A regulatory B subunit family protein | chr3:9514363-9516585 FORWARD LENGTH=510;AT3G26020.1 | Symbols:  | Protein phosphatase 2A regulatory B subunit family protein | chr3:9514363-9516585 FORWARD LENGTH=510;AT
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.3952	19.7915	NaN	NaN	NaN	NaN	19.5403	19.5186	NaN	NaN	NaN	NaN							2	2	2	4.4	4.4	4.4	55.24	0.0092678	2.6107	6857400	2	AT3G26030.1	AT3G26030.1	AT3G26030.1 | Symbols: ATB DELTA | serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B prime delta | chr3:9517741-9519260 FORWARD LENGTH=477
24.0203	23.2211	24.4239	21.7707	22.5185	23.1499	NaN	NaN	NaN	NaN	NaN	NaN	23.8444	NaN	23.2363	23.3806	NaN	NaN	24.235	21.9647	23.2207	NaN	NaN	22.8137							5	5	5	33.3	33.3	33.3	23.678	0	22.357	261320000	43	AT3G26060.1;AT3G26060.2	AT3G26060.1;AT3G26060.2	AT3G26060.1 | Symbols: ATPRX Q | Thioredoxin superfamily protein | chr3:9524807-9526123 FORWARD LENGTH=216;AT3G26060.2 | Symbols: ATPRX Q | Thioredoxin superfamily protein | chr3:9524807-9526123 FORWARD LENGTH=217
NaN	NaN	NaN	NaN	NaN	NaN	31.7612	31.5409	31.4105	29.1333	28.5523	28.6411	27.0101	26.8879	27.0214	28.0601	28.4498	28.7155	26.4756	26.2243	26.8436	28.6571	28.7406	28.0469				PBE2	CP	Beta	25	7	7	75.5	34.1	34.1	29.485	0	323.31	28249000000	282	AT3G26340.1	AT3G26340.1	AT3G26340.1 | Symbols:  | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr3:9650600-9652572 REVERSE LENGTH=273
NaN	22.27	21.5269	22.3415	21.0267	20.986	NaN	24.4661	NaN	24.6511	22.6944	21.6471	21.3542	NaN	21.3337	24.3001	NaN	22.6254	22.5161	21.675	21.0125	21.5803	NaN	21.1191							4	3	3	31.6	27	27	17.791	0	114.17	235390000	24	AT3G26450.1;AT3G26460.1	AT3G26450.1;AT3G26460.1	AT3G26450.1 | Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr3:9681593-9683299 REVERSE LENGTH=152;AT3G26460.1 | Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr3:9684053-9684607 R
21.6062	21.3288	NaN	20.76	21.6334	22.1669	NaN	21.8106	NaN	23.7217	NaN	NaN	22.9706	23.1652	22.6816	NaN	NaN	NaN	22.4587	22.3352	22.2899	23.1039	NaN	21.2865							1	1	1	7.1	7.1	7.1	25.848	0	7.8207	129160000	18	AT3G26520.1	AT3G26520.1	"AT3G26520.1 | Symbols: TIP2, SITIP, GAMMA-TIP2, TIP1;2 | tonoplast intrinsic protein 2 | chr3:9722770-9723703 REVERSE LENGTH=253"
23.3391	23.9353	24.6915	23.2643	22.6416	22.8639	NaN	24.8327	24.4472	24.6296	25.8198	22.7944	24.4112	24.3534	24.7565	25.0071	NaN	NaN	24.2075	23.6084	23.9042	24.0334	24.3088	NaN							22	16	6	54	44.2	21	42.489	0	251	762920000	97	AT3G26650.1	AT3G26650.1	"AT3G26650.1 | Symbols: GAPA, GAPA-1 | glyceraldehyde 3-phosphate dehydrogenase A subunit | chr3:9795226-9796848 FORWARD LENGTH=396"
22.2431	23.3681	22.8894	NaN	22.1554	21.3402	23.9086	25.2399	22.6825	21.8029	NaN	NaN	22.6649	23.2041	23.2479	21.059	21.21	NaN	22.8254	23.1991	23.4209	21.1559	21.0366	22.0798							1	1	1	7.7	7.7	7.7	20.911	0	6.4134	212400000	30	AT3G27160.1	AT3G27160.1	AT3G27160.1 | Symbols: GHS1 | Ribosomal protein S21 family protein | chr3:10017531-10018854 FORWARD LENGTH=183
24.2121	22.8285	NaN	NaN	20.6248	21.7686	32.0218	31.8176	31.6012	29.9186	29.8391	29.44	27.513	27.2206	27.6942	28.6261	28.9917	29.5316	26.5378	26.3365	27.2097	28.8219	29.8059	28.4955				PBB1;PBB1mature	CP	Beta	32	32	9	75.5	75.5	26	29.555	0	323.31	38088000000	437	AT3G27430.2;AT3G27430mature.2;AT3G27430.3;AT3G27430.1;AT3G27430mature.3;AT3G27430mature.1	AT3G27430.2;AT3G27430mature.2;AT3G27430.3;AT3G27430.1;AT3G27430mature.3;AT3G27430mature.1	AT3G27430.2 | Symbols: PBB1 | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr3:10152910-10155052 FORWARD LENGTH=273;AT3G27430mature.2 | Symbols: PBB1 | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily pr
25.9232	26.8281	26.627	24.3798	25.7653	27.0855	26.9701	27.7823	26.5708	27.2332	25.6147	26.7608	27.1594	27.2549	26.8324	26.5881	25.7288	27.0932	27.3718	27.0438	27.29	26.996	26.0661	27.0727							6	6	6	22.5	22.5	22.5	19.682	0	83.165	5706200000	177	AT3G27850.1;AT3G27830.1	AT3G27850.1;AT3G27830.1	"AT3G27850.1 | Symbols: RPL12-C | ribosomal protein L12-C | chr3:10324905-10325468 FORWARD LENGTH=187;AT3G27830.1 | Symbols: RPL12-A, RPL12 | ribosomal protein L12-A | chr3:10318576-10319151 FORWARD LENGTH=191"
20.9724	21.1289	20.9535	21.3046	21.2308	20.7717	NaN	22.5787	NaN	NaN	22.5034	NaN	20.8898	NaN	21.1758	22.4109	NaN	21.0591	21.4899	NaN	NaN	NaN	NaN	NaN							1	1	1	6.1	6.1	6.1	21.556	0	4.8682	61787000	12	AT3G27890.1	AT3G27890.1	AT3G27890.1 | Symbols: NQR | NADPH:quinone oxidoreductase | chr3:10350807-10351938 REVERSE LENGTH=196
22.2268	21.2434	24.0154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.8034	23.8869	24.9784	NaN	NaN	NaN	23.7833	23.7091	23.5896	NaN	NaN	NaN							5	5	5	14.4	14.4	14.4	46.673	0	24.426	256520000	25	AT3G27925.1	AT3G27925.1	"AT3G27925.1 | Symbols: DEGP1, Deg1 | DegP protease 1 | chr3:10366659-10368864 REVERSE LENGTH=439"
