Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
	2.44022950670776	1.53260612487793	AT3G09840.1;AT5G03340.1;AT3G53230.1	AT3G09840.1;AT5G03340.1;AT3G53230.1	AT3G09840.1 | Symbols: CDC48, ATCDC48, CDC48A | cell division cycle 48 | chr3:3019494-3022832 FORWARD LENGTH=809;AT5G03340.1 | Symbols:  | ATPase, AAA-type, CDC48 protein | chr5:810091-813133 REVERSE LENGTH=810;AT3G53230.1 | Symbols:  | ATPase, AAA-type, C	Color [DarkGray]	1	4							22	22	22	37.3	37.3	37.3	89.392	0	184.15	1774300000	207	24.59538	25.26186	24.82203	23.66479	22.78806	24.43879	26.11747	26.63054	26.52908	24.19573	23.68209	24.02786	25.68795	25.55486	25.78122	24.46504	21.3774	24.78624	26.08154	25.4007	25.72494	24.18523	18.04035	24.22935
	2.4595760949846	1.58141009012858	AT5G03850.1;AT3G10090.1	AT5G03850.1;AT3G10090.1	AT5G03850.1 | Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr5:1028542-1028736 REVERSE LENGTH=64;AT3G10090.1 | Symbols:  | Nucleic acid-binding, OB-fold-like protein | chr3:3108960-3109154 REVERSE LENGTH=64	Color [DarkGray]	1	4							7	7	6	71.9	71.9	53.1	7.3705	0	61.683	1583200000	115	24.40258	24.93905	24.8318	21.67392	22.68279	24.14094	25.96237	26.64189	26.3134	23.44531	23.43373	24.20533	25.66648	25.46575	25.26504	23.57474	22.82048	24.62231	25.64812	25.29517	25.52058	24.05758	23.97074	24.39394
	0.338594540583433	0.528050740559895	AT3G10920.2;AT3G10920.1	AT3G10920.2;AT3G10920.1	AT3G10920.2 | Symbols: MSD1 | manganese superoxide dismutase 1 | chr3:3418015-3419581 FORWARD LENGTH=230;AT3G10920.1 | Symbols: MSD1, MEE33, ATMSD1 | manganese superoxide dismutase 1 | chr3:3418015-3419581 FORWARD LENGTH=231	Color [DarkGray]	1	4							2	2	2	11.3	11.3	11.3	25.344	0	5.0532	13386000	4	19.12977	19.73122	20.64816	20.23958	19.46647	19.20734	21.29745	19.80664	19.98923	20.81158	19.98157	19.58722	20.52299	20.25883	20.207	21.71699	19.92982	20.37054	20.89134	19.36247	19.20015	19.77618	18.10905	18.66573
	0.230195481197096	-1.01108233133952	AT3G11130.1	AT3G11130.1	AT3G11130.1 | Symbols:  | Clathrin, heavy chain | chr3:3482575-3491667 REVERSE LENGTH=1705	Color [DarkGray]	1	4							47	47	7	33.1	33.1	5.3	193.24	0	246.46	722090000	63	23.19408	23.88552	23.85134	19.26522	22.46521	23.30743	19.22269	24.48044	24.19456	23.82019	19.99344	23.90707	24.50816	24.67744	24.31651	23.475	17.66009	24.31224	24.31084	23.95407	24.26212	24.45199	24.55647	23.78323
+	4.14002365011872	7.65021959940592	AT3G11270.1;AT3G11270.2	AT3G11270.1;AT3G11270.2	AT3G11270.1 | Symbols: MEE34 | Mov34/MPN/PAD-1 family protein | chr3:3528989-3531317 FORWARD LENGTH=310;AT3G11270.2 | Symbols: MEE34 | Mov34/MPN/PAD-1 family protein | chr3:3528989-3531317 FORWARD LENGTH=307	Color [DarkGray]	1	4					RPN8b	RP	24	10	10	81	47.1	47.1	35.085	0	323.31	17065000000	605	20.28302	19.32543	20.2294	18.77304	18.95239	19.97589	27.7848	26.9532	28.05052	29.05848	27.53328	27.66219	29.74768	29.6349	29.23516	28.61885	29.10658	29.30201	28.76303	28.67392	28.59832	28.47804	29.40292	28.1546
	0.0687015457704721	-0.176207224527996	AT3G11400.1;AT3G11400.2;AT5G06000.1	AT3G11400.1;AT3G11400.2	AT3G11400.1 | Symbols: EIF3G1, ATEIF3G1 | eukaryotic translation initiation factor 3G1 | chr3:3578536-3580366 FORWARD LENGTH=294;AT3G11400.2 | Symbols: EIF3G1, ATEIF3G1 | eukaryotic translation initiation factor 3G1 | chr3:3578536-3580366 FORWARD LENGTH=32	Color [DarkGray]	1	4							3	3	3	11.2	11.2	11.2	32.714	0	5.013	93129000	6	21.74353	22.09332	22.38898	20.97396	19.61881	21.09319	20.19094	23.09363	22.41264	20.40356	20.83304	18.81882	22.26778	21.99213	20.53733	20.00845	19.01093	17.80716	22.43736	21.7762	22.46615	20.95355	18.29046	19.47147
	1.89218395485438	1.37201245625814	AT3G11510.1	AT3G11510.1	AT3G11510.1 | Symbols:  | Ribosomal protein S11 family protein | chr3:3623757-3624866 REVERSE LENGTH=150	Color [DarkGray]	1	4							12	12	2	54	54	10.7	16.273	0	149.62	565410000	15	23.40685	24.08241	23.60301	20.014	20.28467	21.1943	24.59059	25.4318	25.18592	21.68602	20.17572	22.08792	24.42732	24.3286	24.09552	19.75368	18.76306	21.0012	23.88554	25.04264	23.96712	21.22099	19.39205	20.91864
	0.00220790779024728	0.00213940938314039	AT3G11630.1	AT3G11630.1	AT3G11630.1 | Symbols:  | Thioredoxin superfamily protein | chr3:3672189-3673937 FORWARD LENGTH=266	Color [DarkGray]	1	4							7	7	3	44.4	44.4	21.1	29.092	0	157.72	1054700000	128	24.66713	24.40859	24.70625	23.92768	24.09882	24.28395	24.19044	25.18725	24.4107	24.89638	23.60829	23.30048	25.44151	24.39196	24.90491	25.28434	23.51519	19.48513	25.49849	23.72852	23.99071	24.57039	17.88	23.34516
	0.103167139700814	-0.264649073282875	AT3G11710.1	AT3G11710.1	AT3G11710.1 | Symbols: ATKRS-1 | lysyl-tRNA synthetase 1 | chr3:3702359-3705613 REVERSE LENGTH=626	Color [DarkGray]	1	4							1	1	1	3.8	3.8	3.8	70.887	0	5.4649	8414800	2	19.64326	20.9747	19.84344	18.80237	19.52757	20.43237	19.0262	21.5379	19.10335	20.14252	18.03161	18.86462	19.15538	21.34267	17.86496	19.78011	18.77328	20.08084	21.21117	19.99993	20.81709	19.87442	21.02254	19.64069
	1.41952967112069	1.12636121114095	AT3G11830.1;AT3G11830.2	AT3G11830.1;AT3G11830.2	AT3G11830.1 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr3:3732734-3736156 FORWARD LENGTH=557;AT3G11830.2 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr3:3732734-3736156 FORWARD LENGTH=555	Color [DarkGray]	1	4							13	13	13	35.5	35.5	35.5	59.776	0	74.663	748570000	119	23.74313	24.16208	24.13776	19.54763	18.91596	24.11839	24.46486	25.37131	25.58588	24.29824	24.76724	24.02378	24.39382	24.37213	24.00195	23.5128	19.69616	24.01827	24.63879	23.77326	24.28956	22.1593	20.57849	22.62992
	2.16233346507798	-2.60998662312825	AT3G11930.1;AT3G11930.2;AT3G11930.4;AT3G11930.3	AT3G11930.1;AT3G11930.2;AT3G11930.4;AT3G11930.3	AT3G11930.1 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr3:3776371-3777393 FORWARD LENGTH=199;AT3G11930.2 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr3:3776371-3777393 FORWARD LENGTH=20	Color [DarkGray]	1	4							6	6	6	38.7	38.7	38.7	21.457	0	236.95	653470000	67	22.53562	22.76146	23.21716	23.17726	24.88541	24.43694	20.10224	21.09529	19.48675	20.1696	19.36308	20.02813	23.59787	23.8591	23.75238	25.2958	20.10303	24.73169	23.69742	22.67575	23.44022	25.7053	24.14344	25.42739
	0.248394215804784	0.461626688639324	AT3G11940.2;AT3G11940.1	AT3G11940.2;AT3G11940.1	AT3G11940.2 | Symbols: ATRPS5A, AML1, RPS5A | ribosomal protein 5A | chr3:3778175-3779354 REVERSE LENGTH=207;AT3G11940.1 | Symbols: ATRPS5A, AML1, RPS5A | ribosomal protein 5A | chr3:3778175-3779354 REVERSE LENGTH=207	Color [DarkGray]	1	4							12	2	2	47.3	11.1	11.1	22.921	0	287.25	550280000	100	23.13254	24.1726	23.5259	21.74844	21.59195	23.73351	22.78817	25.04876	24.37899	22.91254	21.85628	23.40992	23.559	23.14205	23.69397	22.01139	21.1029	23.40693	24.48542	23.03375	23.66124	22.806	20.78093	22.97577
	0.265241498803018	0.899379094441731	AT3G12110.1;AT2G42170.1	AT3G12110.1	AT3G12110.1 | Symbols: ACT11 | actin-11 | chr3:3858116-3859609 FORWARD LENGTH=377	Color [DarkGray]	1	4							23	5	3	66.3	19.6	15.9	41.674	0	23.619	38706000	6	20.83398	20.08167	20.63804	19.29184	19.40158	20.21679	19.95491	24.08391	20.21301	21.37961	19.58306	19.62877	18.84573	20.44318	19.01157	20.961	18.57505	20.09299	19.80258	20.75807	20.40371	19.62374	18.55257	19.16955
	0.87712449110921	1.2673511505127	AT3G12390.1	AT3G12390.1	AT3G12390.1 | Symbols:  | Nascent polypeptide-associated complex (NAC), alpha subunit family protein | chr3:3942344-3943595 FORWARD LENGTH=203	Color [DarkGray]	1	4							6	6	3	40.4	40.4	21.7	21.982	0	53.958	86037000	13	21.55386	21.26454	21.78464	20.46134	19.27606	20.60793	22.82013	23.92813	21.65683	18.11482	19.56521	19.63825	19.30835	20.66976	17.74426	20.0932	17.99648	20.95189	21.7987	19.8454	21.41705	19.64974	18.66607	18.82236
	2.08702840429503	2.37992858886719	AT3G12580.1	AT3G12580.1	AT3G12580.1 | Symbols: HSP70, ATHSP70 | heat shock protein 70 | chr3:3991487-3993689 REVERSE LENGTH=650	Color [DarkGray]	1	4							26	7	6	31.8	9.4	9.4	71.101	0	51.14	437960000	45	23.34293	23.04749	22.35021	19.29791	22.04096	22.48857	25.76126	25.59879	24.52037	22.62646	19.91683	23.54471	22.8928	22.76572	18.25289	19.21578	17.6416	20.27946	23.47809	22.54364	22.29926	20.8117	19.25302	19.18394
	0.1559645797348	-0.460203806559246	AT3G12780.1	AT3G12780.1	AT3G12780.1 | Symbols: PGK1 | phosphoglycerate kinase 1 | chr3:4061127-4063140 REVERSE LENGTH=481	Color [DarkGray]	1	4							18	18	11	42.8	42.8	27.4	50.111	0	158.39	1073700000	109	23.23672	25.05508	25.34747	24.14998	24.18045	23.90729	22.77568	25.77258	23.7104	24.76981	22.9395	23.42814	24.533	23.97897	25.25336	25.19288	23.19034	23.90178	25.90256	22.52049	23.8536	24.71049	21.76752	23.43414
	0.382874369279669	-0.716881434122719	AT3G12930.1	AT3G12930.1	AT3G12930.1 | Symbols:  | Lojap-related protein | chr3:4128465-4129616 FORWARD LENGTH=238	Color [DarkGray]	1	4							2	2	2	18.9	18.9	18.9	26.378	0	4.6013	8536800	2	20.16366	20.16569	21.43903	18.39207	21.56579	21.3043	19.75149	18.78949	21.07677	20.49041	20.51239	18.22407	19.34301	17.96637	19.05349	20.04944	17.71157	18.08606	20.75768	19.2577	18.25015	19.95781	18.792	19.44938
	0.849539086064758	6.00351842244466	AT3G13090.1	AT3G13090.1	AT3G13090.1 | Symbols: ATMRP8, ABCC6, MRP8 | multidrug resistance-associated protein 8 | chr3:4203013-4208171 REVERSE LENGTH=1466	Color [DarkGray]	1	4							1	1	1	1.5	1.5	1.5	164.37	0.0039254	3.0305	7213600000	2	19.30374	20.15413	20.39588	18.66842	19.20175	24.3434	19.42883	29.45262	28.98286	28.20579	28.72761	28.56304	26.61904	26.79936	27.09607	27.76896	28.3265	27.93766	26.35701	26.39609	26.63787	27.70015	28.34922	27.59533
	0.00442422740301152	-0.0210145314534493	AT3G13120.2;AT3G13120.1	AT3G13120.2;AT3G13120.1	AT3G13120.2 | Symbols:  | Ribosomal protein S10p/S20e family protein | chr3:4220310-4221526 REVERSE LENGTH=191;AT3G13120.1 | Symbols:  | Ribosomal protein S10p/S20e family protein | chr3:4220310-4221526 REVERSE LENGTH=191	Color [DarkGray]	1	4							3	3	3	13.1	13.1	13.1	20.837	0	7.1095	214270000	21	21.96951	22.49282	22.89199	19.5823	21.36975	22.74605	23.90647	24.01742	19.36738	19.59134	18.47322	18.65551	22.91421	22.39727	22.65984	22.42708	17.89632	19.44814	23.44233	22.27338	23.17405	22.33066	17.98734	22.22161
	0.346627547624204	1.49119885762532	AT3G13300.2;AT3G13300.1;AT3G13290.1	AT3G13300.2;AT3G13300.1;AT3G13290.1	AT3G13300.2 | Symbols: VCS | Transducin/WD40 repeat-like superfamily protein | chr3:4304085-4309949 FORWARD LENGTH=1309;AT3G13300.1 | Symbols: VCS | Transducin/WD40 repeat-like superfamily protein | chr3:4304085-4309949 FORWARD LENGTH=1344;AT3G13290.1 | Sy	Color [DarkGray]	1	4							2	2	2	2.1	2.1	2.1	142.03	0.0075401	2.7591	219300000	3	19.24848	23.22515	22.21511	19.46837	19.66608	22.02371	24.71791	20.43461	24.0098	24.46661	19.68684	20.08225	21.01757	20.34463	19.8447	20.14559	19.0182	22.70119	19.65356	19.01944	19.59751	22.99665	23.38082	22.44733
+	4.96342846416602	9.31739362080892	AT3G13330.1	AT3G13330.1	AT3G13330.1 | Symbols: PA200 | proteasome activating protein 200 | chr3:4319804-4330061 REVERSE LENGTH=1816	Color [DarkGray]	1	4					PA200	PIP_CP	52	52	52	35.2	35.2	35.2	203.62	0	323.31	9231300000	409	20.86035	19.75696	20.64822	19.67194	18.67538	18.26793	29.79988	29.62705	29.79078	29.2842	28.27896	28.296	23.08135	24.08942	24.20969	25.93824	25.4719	26.17388	27.03454	27.36411	21.1043	25.78643	26.61642	25.59082
	0.112502191307714	-0.413375218709312	AT3G13470.1	AT3G13470.1	AT3G13470.1 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr3:4389685-4392624 FORWARD LENGTH=596	Color [DarkGray]	1	4							30	4	4	54.9	9.1	9.1	63.341	0	28.842	165710000	9	22.07091	21.91458	22.41486	20.97841	20.76806	21.60621	22.72882	23.33547	19.09592	22.51922	19.46415	22.55194	22.6392	23.33352	23.29558	19.62774	17.4783	19.67318	22.72631	22.3853	22.47202	19.09446	19.47886	22.04263
	0.534553160359545	0.56062126159668	AT3G13580.3;AT3G13580.2;AT3G13580.1	AT3G13580.3;AT3G13580.2;AT3G13580.1	AT3G13580.3 | Symbols:  | Ribosomal protein L30/L7 family protein | chr3:4433809-4435109 FORWARD LENGTH=244;AT3G13580.2 | Symbols:  | Ribosomal protein L30/L7 family protein | chr3:4433809-4435109 FORWARD LENGTH=244;AT3G13580.1 | Symbols:  | Ribosomal prot	Color [DarkGray]	1	4							11	2	2	46.7	9.8	9.8	28.433	0	7.2496	103160000	5	21.57495	22.70936	21.86079	20.8631	19.19575	21.04888	22.09382	23.17353	22.55962	21.68505	19.47333	19.90438	22.69242	22.52671	21.55389	19.30148	20.67872	20.01462	22.50601	22.19728	22.31062	20.72717	19.21943	18.71205
	0.193669442617102	-0.468367894490562	AT3G13750.1	AT3G13750.1	AT3G13750.1 | Symbols: BGAL1 | beta galactosidase 1 | chr3:4511192-4515756 FORWARD LENGTH=847	Color [DarkGray]	1	4							2	2	2	4	4	4	93.658	0	8.4805	85391000	15	18.95091	21.73012	21.6924	19.20168	19.15001	19.10411	20.17855	20.2321	20.55768	20.44556	20.30246	20.22218	22.54964	22.29157	22.66016	20.13964	20.2265	20.62387	22.18835	24.95407	19.46122	19.91475	21.53451	18.75599
	0.267566409212117	-0.689908981323242	AT3G13860.1	AT3G13860.1	AT3G13860.1 | Symbols: HSP60-3A | heat shock protein 60-3A | chr3:4561704-4565133 REVERSE LENGTH=572	Color [DarkGray]	1	4							3	3	3	7.9	7.9	7.9	60.466	0	5.2573	28199000	4	20.33615	20.93409	20.33692	19.44592	19.47717	20.36105	18.57892	21.84542	19.11309	20.54409	20.66801	19.48802	21.50385	21.54312	21.36914	19.2003	18.16326	18.53782	21.24045	20.30245	19.77304	20.00936	18.55084	19.87247
	0.136917255437537	0.182847340901695	AT3G13920.1;AT3G13920.3;AT3G13920.4;AT3G13920.2;AT1G72730.1	AT3G13920.1;AT3G13920.3;AT3G13920.4;AT3G13920.2;AT1G72730.1	AT3G13920.1 | Symbols: EIF4A1, RH4, TIF4A1 | eukaryotic translation initiation factor 4A1 | chr3:4592635-4594128 REVERSE LENGTH=412;AT3G13920.3 | Symbols: EIF4A1, RH4, TIF4A1 | eukaryotic translation initiation factor 4A1 | chr3:4592635-4594094 REVERSE LEN	Color [DarkGray]	1	4							18	18	5	47.8	47.8	10.4	46.704	0	146.25	921840000	36	24.15126	23.8698	25.37384	21.373	23.09717	21.92243	24.3047	24.86282	24.77593	20.01347	22.8371	22.8315	25.05681	25.22968	25.38073	22.59999	22.97091	22.45861	25.04581	24.30869	25.53851	23.70888	22.46936	23.8886
	0.484114079996693	0.465206782023113	AT3G13930.1;AT1G54220.2;AT1G54220.1	AT3G13930.1	AT3G13930.1 | Symbols:  | Dihydrolipoamide acetyltransferase, long form protein | chr3:4596240-4600143 FORWARD LENGTH=539	Color [DarkGray]	1	4							8	8	8	21.5	21.5	21.5	58.467	0	21.082	699200000	48	24.06569	24.08171	23.92939	22.00617	18.79401	23.60966	24.29918	23.88706	25.28618	24.26339	24.95527	23.34272	24.04539	23.71092	23.7691	23.40393	24.34821	23.70943	23.67706	23.72442	24.07138	23.9571	24.87694	23.70765
	0.103535200125154	-0.3134765625	AT3G14067.1	AT3G14067.1	AT3G14067.1 | Symbols:  | Subtilase family protein | chr3:4658421-4660754 REVERSE LENGTH=777	Color [DarkGray]	1	4							3	3	3	9.5	9.5	9.5	81.816	0	9.1789	78827000	11	21.86896	21.46951	20.61789	21.37841	18.91286	20.81722	22.14532	21.91157	18.95904	19.67915	22.67888	22.42772	22.31621	19.9423	21.53331	20.87988	18.27884	19.77934	22.14218	19.03451	21.91572	19.49982	20.71827	19.48926
+	2.51992944215618	6.72716840108236	AT3G14290.1	AT3G14290.1	AT3G14290.1 | Symbols: PAE2 | 20S proteasome alpha subunit E2 | chr3:4764364-4766381 FORWARD LENGTH=237	Color [DarkGray]	1	4					PAE2	CP	28	4	4	86.1	23.2	23.2	25.977	0	323.31	41743000000	529	23.82732	27.2577	24.69748	22.70211	24.0659	25.54325	31.93148	32.34565	31.68687	29.38319	29.72205	28.10334	27.00567	27.96526	26.69653	26.88795	27.26243	29.0417	27.33462	27.80111	26.48583	27.66744	29.08207	27.56207
	0.200025656134863	-0.223688125610352	AT3G14310.1;AT1G53830.1	AT3G14310.1	AT3G14310.1 | Symbols: ATPME3, PME3 | pectin methylesterase 3 | chr3:4772214-4775095 REVERSE LENGTH=592	Color [DarkGray]	1	4							11	11	11	25.3	25.3	25.3	64.255	0	63.834	1437200000	146	24.00214	24.65162	24.67682	25.25251	24.29895	25.56958	24.34907	24.78585	23.52459	26.03701	24.75665	25.33581	24.75229	24.52055	24.73751	26.16536	24.66826	24.83859	24.5704	23.84961	24.10976	24.81506	23.70229	24.52414
	2.19227342826122	-2.39605077107747	AT3G14415.3;AT3G14415.1;AT3G14415.2	AT3G14415.3;AT3G14415.1;AT3G14415.2	AT3G14415.3 | Symbols:  | Aldolase-type TIM barrel family protein | chr3:4818667-4820748 FORWARD LENGTH=367;AT3G14415.1 | Symbols:  | Aldolase-type TIM barrel family protein | chr3:4818667-4820748 FORWARD LENGTH=367;AT3G14415.2 | Symbols:  | Aldolase-type	Color [DarkGray]	1	4							13	13	4	55.9	55.9	14.7	40.306	0	93.649	147280000	19	21.57393	21.88136	22.94791	21.26365	20.64324	21.24592	19.41913	20.08617	19.70975	20.538	19.29524	19.86932	23.30417	23.20432	22.91687	23.14565	18.87661	19.55153	23.42984	21.5374	21.16492	22.42191	20.608	21.37486
	0.0468954958199236	-0.143962224324547	AT3G14600.1	AT3G14600.1	AT3G14600.1 | Symbols:  | Ribosomal protein L18ae/LX family protein | chr3:4910773-4911933 FORWARD LENGTH=178	Color [DarkGray]	1	4							6	1	1	29.8	7.9	7.9	21.309	0	4.2409	82785000	16	21.02836	21.87204	21.56699	19.51002	19.70484	20.91814	19.34528	21.98433	22.70589	19.57548	18.77544	22.15805	21.7233	21.44455	21.3909	21.24539	18.4071	19.56092	21.90982	21.46564	21.53897	19.17878	19.22078	19.49835
	0.46656214688503	0.76446533203125	AT3G14990.1;AT3G14990.3;AT3G14990.2	AT3G14990.1;AT3G14990.3;AT3G14990.2	AT3G14990.1 | Symbols:  | Class I glutamine amidotransferase-like superfamily protein | chr3:5047510-5049621 FORWARD LENGTH=392;AT3G14990.3 | Symbols:  | Class I glutamine amidotransferase-like superfamily protein | chr3:5047683-5049621 FORWARD LENGTH=369;	Color [DarkGray]	1	4							2	2	2	8.9	8.9	8.9	41.857	0	5.3713	21408000	5	20.07702	20.32544	20.90235	20.38195	18.67865	18.55083	19.87354	21.96122	21.76344	21.29649	18.4566	19.96941	20.58946	19.55139	19.35206	20.11109	17.58761	20.40911	21.84739	18.89929	19.10082	20.00351	19.25388	18.14133
	0.965649582932199	0.906089146931965	AT3G15000.1;AT1G53260.2;AT1G53260.1	AT3G15000.1	AT3G15000.1 | Symbols:  | cobalt ion binding | chr3:5050321-5052121 FORWARD LENGTH=395	Color [DarkGray]	1	4							3	3	3	9.4	9.4	9.4	42.869	0	7.0955	149950000	18	21.35978	22.13393	22.28062	19.75346	20.64438	21.07519	22.82176	22.25703	23.4138	21.60741	21.26322	19.71401	23.06745	21.98654	23.186	20.89297	19.10661	20.78307	21.90121	21.09275	21.90208	21.72709	18.14486	21.20514
	0.539244674543542	-2.12561798095703	AT3G15180.1;AT3G15180.2	AT3G15180.1;AT3G15180.2	AT3G15180.1 | Symbols:  | ARM repeat superfamily protein | chr3:5111952-5115803 FORWARD LENGTH=519;AT3G15180.2 | Symbols:  | ARM repeat superfamily protein | chr3:5111952-5115803 FORWARD LENGTH=551	Color [DarkGray]	1	4					HSM3	PIP_RP	30	30	30	57.2	57.2	57.2	56.692	0	323.31	20528000000	942	23.12892	23.47832	23.56014	19.34643	18.02806	19.13468	18.77046	20.42003	24.60003	21.67102	18.51947	19.7405	30.35016	30.2869	29.88131	28.86913	29.48617	29.60724	29.92678	29.46491	29.8698	28.64288	29.43851	28.42037
	1.55070774091973	1.3605162302653	AT3G15190.1	AT3G15190.1	AT3G15190.1 | Symbols:  | chloroplast 30S ribosomal protein S20, putative | chr3:5116216-5117412 FORWARD LENGTH=202	Color [DarkGray]	1	4							8	8	8	31.7	31.7	31.7	21.826	0	24.022	969000000	96	24.1834	24.43137	24.67701	19.3634	21.84057	23.50977	25.98651	26.32623	25.06059	20.50874	18.68545	20.92434	25.02402	24.67131	24.77144	19.59007	18.84241	19.37874	24.70186	24.79921	24.92096	24.19295	24.55731	23.60734
	2.89018605407241	-1.86874707539877	AT3G15356.1	AT3G15356.1	AT3G15356.1 | Symbols:  | Legume lectin family protein | chr3:5174603-5175418 REVERSE LENGTH=271	Color [DarkGray]	1	4							2	2	2	11.4	11.4	11.4	29.749	0	3.8161	61608000	14	21.24905	21.19754	20.99983	22.05013	20.23542	21.50929	18.96238	19.7003	19.1775	22.4864	19.69337	20.05437	21.89175	19.25769	21.84892	20.8975	21.20012	18.84699	21.25018	19.93948	21.27812	19.07923	20.35179	18.55533
	0.548432985521073	-0.746589024861652	AT3G15360.1	AT3G15360.1	AT3G15360.1 | Symbols: ATHM4, TRX-M4, ATM4 | thioredoxin M-type 4 | chr3:5188448-5189457 FORWARD LENGTH=193	Color [DarkGray]	1	4							2	2	2	14.5	14.5	14.5	21.172	0.006673	2.817	9235500	2	20.27095	20.5851	20.67391	20.12169	18.71621	19.84443	18.5842	20.37301	20.33298	19.97486	18.30989	19.17475	18.35917	19.89075	21.67271	19.55787	18.1615	18.52083	19.75256	19.55821	19.72912	20.73188	18.35105	19.92441
	0.115311214333759	-0.170728047688801	AT3G15730.1	AT3G15730.1	AT3G15730.1 | Symbols: PLDALPHA1, PLD | phospholipase D alpha 1 | chr3:5330835-5333474 FORWARD LENGTH=810	Color [DarkGray]	1	4							16	16	12	36.3	36.3	31.4	91.847	0	111.08	747690000	103	24.97855	23.98978	24.42651	19.56445	23.43432	23.60759	23.60075	24.12934	25.15257	24.39513	21.18522	24.58944	25.14623	24.1613	24.0963	19.9763	20.36885	18.58513	25.52576	23.94658	24.15749	23.92732	19.43531	23.72223
	1.30641478218961	1.20198758443197	AT3G15950.1;AT3G15950.2	AT3G15950.1;AT3G15950.2	AT3G15950.1 | Symbols: NAI2 | DNA topoisomerase-related | chr3:5397783-5402610 REVERSE LENGTH=772;AT3G15950.2 | Symbols: NAI2 | DNA topoisomerase-related | chr3:5397783-5402610 REVERSE LENGTH=734	Color [DarkGray]	1	4							36	36	36	56.1	56.1	56.1	85.015	0	323.31	4708700000	448	26.33806	26.16444	27.22098	23.83969	24.63607	26.00734	27.21719	28.09838	28.01388	26.20023	24.92073	26.6184	26.78083	26.60512	26.68231	24.9189	24.57631	25.65099	27.0991	26.57512	27.23188	25.92963	25.18911	26.1043
	1.19719625634997	1.5246327718099	AT3G16400.2;AT3G16400.1;AT3G16390.1;AT2G33070.2;AT2G33070.1;AT2G33070.3	AT3G16400.2;AT3G16400.1	AT3G16400.2 | Symbols: ATMLP-470 | nitrile specifier protein 1 | chr3:5566516-5568330 FORWARD LENGTH=470;AT3G16400.1 | Symbols: ATMLP-470, NSP1, ATNSP1 | nitrile specifier protein 1 | chr3:5566516-5568330 FORWARD LENGTH=470	Color [DarkGray]	1	4							16	16	8	48.5	48.5	22.8	51.669	0	149.73	615040000	46	22.94442	23.7037	22.92563	23.21327	22.59411	22.49141	24.49012	25.7451	23.91244	24.9688	23.52844	23.75029	23.48264	22.59984	23.04199	24.03815	21.89844	23.43924	24.48427	22.81658	22.52145	23.59919	18.943	23.04624
	1.18478100297351	1.03039169311523	AT3G16420.3;AT3G16420.2;AT3G16420.1;AT3G16430.2;AT3G16430.1	AT3G16420.3;AT3G16420.2;AT3G16420.1	AT3G16420.3 | Symbols: PBP1 | PYK10-binding protein 1 | chr3:5579560-5580674 FORWARD LENGTH=298;AT3G16420.2 | Symbols: PBP1 | PYK10-binding protein 1 | chr3:5579560-5580674 FORWARD LENGTH=298;AT3G16420.1 | Symbols: PBP1, JAL30 | PYK10-binding protein 1 | c	Color [DarkGray]	1	4							16	16	16	81.2	81.2	81.2	32.158	0	323.31	7244600000	518	26.39634	26.95309	26.39975	26.19537	27.75367	27.1641	27.3819	28.32805	27.1304	27.81079	26.91935	27.49865	26.84033	27.1823	26.42947	26.99908	26.58374	26.85419	27.46566	27.08128	27.082	27.70363	25.96812	26.96833
