LFQ intensity Col0_Minus	LFQ intensity Col0_Plus	LFQ intensity PAG1_Minus	LFQ intensity PAG1_Plus	LFQ intensity RPT4a_Minus	LFQ intensity RPT4a_Plus	LFQ intensity RPT4b_Minus	LFQ intensity RPT4b_Plus	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	N: stddev LFQ intensity Col0_Minus	N: stddev LFQ intensity Col0_Plus	N: stddev LFQ intensity PAG1_Minus	N: stddev LFQ intensity PAG1_Plus	N: stddev LFQ intensity RPT4a_Minus	N: stddev LFQ intensity RPT4a_Plus	N: stddev LFQ intensity RPT4b_Minus	N: stddev LFQ intensity RPT4b_Plus	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
23.1913	22.7663	24.7159	24.0825	23.0415	23.1253	23.2741	21.8628							16	16	8	48.5	48.5	22.8	51.669	0	149.73	615040000	46	0.443891	0.39051	0.936958	0.775521	0.441396	1.10387	1.05837	2.5437	AT3G16400.2;AT3G16400.1;AT3G16390.1;AT2G33070.2;AT2G33070.1;AT2G33070.3	AT3G16400.2;AT3G16400.1	AT3G16400.2 | Symbols: ATMLP-470 | nitrile specifier protein 1 | chr3:5566516-5568330 FORWARD LENGTH=470;AT3G16400.1 | Symbols: ATMLP-470, NSP1, ATNSP1 | nitrile specifier protein 1 | chr3:5566516-5568330 FORWARD LENGTH=470
26.5831	27.0377	27.6135	27.4096	26.8174	26.8123	27.2096	26.88							16	16	16	81.2	81.2	81.2	32.158	0	323.31	7244600000	518	0.32046	0.786799	0.631511	0.452344	0.376941	0.210809	0.221713	0.871115	AT3G16420.3;AT3G16420.2;AT3G16420.1;AT3G16430.2;AT3G16430.1	AT3G16420.3;AT3G16420.2;AT3G16420.1	AT3G16420.3 | Symbols: PBP1 | PYK10-binding protein 1 | chr3:5579560-5580674 FORWARD LENGTH=298;AT3G16420.2 | Symbols: PBP1 | PYK10-binding protein 1 | chr3:5579560-5580674 FORWARD LENGTH=298;AT3G16420.1 | Symbols: PBP1, JAL30 | PYK10-binding protein 1 | c
21.546	22.2672	20.9635	20.2438	21.1077	19.2092	22.8159	20.7198							4	4	4	29	29	29	32.022	0	68.586	147470000	35	1.57734	1.075	3.22031	0.464735	1.85796	0.909682	0.144988	1.84	AT3G16450.3;AT3G16450.2;AT3G16450.1	AT3G16450.3;AT3G16450.2;AT3G16450.1	AT3G16450.3 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5588593-5589792 FORWARD LENGTH=300;AT3G16450.2 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5588593-5589792 FORWARD LENGTH=300;AT3G16450.1 | Symbols:  | Mannose-
23.1361	23.5312	22.6309	23.7213	23.0676	22.4451	23.8579	23.9471							11	11	11	28.8	28.8	28.8	72.473	0	60.393	596190000	112	0.529785	0.7822	2.81618	0.202495	0.334852	2.32501	0.468414	0.796738	AT3G16460.2;AT3G16460.1	AT3G16460.2;AT3G16460.1	AT3G16460.2 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5593029-5595522 FORWARD LENGTH=705;AT3G16460.1 | Symbols:  | Mannose-binding lectin superfamily protein | chr3:5593029-5595522 FORWARD LENGTH=705
20.906	21.4406	20.6613	19.8009	21.055	19.1954	21.1009	20.8341							2	2	2	8.1	8.1	8.1	32.09	0	5.546	63535000	5	0.339392	0.672114	2.19343	0.76972	0.580446	0.514609	0.476522	0.542126	AT3G16470.3;AT3G16470.2;AT3G16470.1	AT3G16470.3;AT3G16470.2;AT3G16470.1	AT3G16470.3 | Symbols: JR1 | Mannose-binding lectin superfamily protein | chr3:5596096-5597709 REVERSE LENGTH=297;AT3G16470.2 | Symbols: JR1 | Mannose-binding lectin superfamily protein | chr3:5596096-5597709 REVERSE LENGTH=451;AT3G16470.1 | Symbols: JR1 |
20.7845	19.5046	20.1064	20.9529	20.83	19.7171	20.5095	19.6307							1	1	1	6.5	6.5	6.5	18.91	0	3.4585	65855000	10	0.41684	0.32482	1.07253	1.87855	1.17368	1.90997	0.878123	0.886225	AT3G16640.1	AT3G16640.1	AT3G16640.1 | Symbols: TCTP | translationally controlled tumor protein | chr3:5669709-5670729 REVERSE LENGTH=168
25.5349	24.186	25.2284	23.1866	25.9375	21.2358	25.7163	21.24							8	8	8	55.8	55.8	55.8	17.775	0	56.145	1650100000	162	0.322588	0.792534	0.451555	3.14371	0.272559	3.45017	0.482677	2.79482	AT3G17020.1	AT3G17020.1	AT3G17020.1 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr3:5802728-5804063 REVERSE LENGTH=163
24.8603	23.4689	25.6772	25.9637	25.3471	24.8733	25.3244	24.8315							13	13	8	43	43	31.3	42.795	0	152.45	1920000000	154	0.601894	0.423106	0.284508	0.492155	0.475044	0.215421	0.696216	0.388467	AT3G17390.1	AT3G17390.1	AT3G17390.1 | Symbols: MTO3, SAMS3, MAT4 | S-adenosylmethionine synthetase family protein | chr3:5952484-5953665 REVERSE LENGTH=393
20.3369	19.7448	20.9097	20.2752	19.1577	20.4079	20.5323	19.3599							2	2	2	7.7	7.7	7.7	46.846	0.0010204	3.4179	25688000	4	1.24503	0.768035	1.00796	1.59029	0.399929	0.455296	1.49749	0.100153	AT3G17810.1	AT3G17810.1	AT3G17810.1 | Symbols: PYD1 | pyrimidine 1 | chr3:6094279-6096289 FORWARD LENGTH=426
20.2645	19.6173	19.7144	19.3129	19.0841	19.4446	20.0025	19.3745							2	1	1	8.8	4.8	4.8	38.594	0	20.981	14670000	4	0.467214	0.36461	0.928086	0.93206	0.738682	1.56113	1.60252	0.37712	AT3G17820.1	AT3G17820.1	AT3G17820.1 | Symbols: ATGSKB6, GLN1.3, GLN1;3 | glutamine synthetase 1.3 | chr3:6097503-6099408 FORWARD LENGTH=354
24.2	22.6714	25.3093	23.7652	24.4317	21.8194	24.6304	22.0641							11	11	11	28.5	28.5	28.5	57.775	0	29.829	906220000	79	0.281306	0.967208	0.570491	0.377903	0.354002	2.48087	0.192791	2.55607	AT3G18190.1	AT3G18190.1	AT3G18190.1 | Symbols:  | TCP-1/cpn60 chaperonin family protein | chr3:6232226-6233836 FORWARD LENGTH=536
23.7343	21.9683	24.6881	22.4743	24.0022	21.7664	24.1834	22.4201							8	8	5	58	58	48.2	12.279	0	38.042	675640000	95	0.22842	1.08157	0.539985	2.34036	0.254737	2.8436	0.204225	1.85659	AT3G18740.1;AT1G36240.1	AT3G18740.1;AT1G36240.1	AT3G18740.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr3:6453437-6453870 FORWARD LENGTH=112;AT1G36240.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:13614890-13616233 FORWARD LENGTH=112
28.6439	25.0484	29.9696	27.2091	29.0651	25.5139	28.6876	25.1681							37	37	20	82.8	82.8	62.6	41.876	0	323.31	16988000000	765	0.445554	0.177983	0.344657	0.655911	0.171501	0.366144	0.268799	0.231184	AT3G18780.2;AT1G49240.1;AT3G18780.1	AT3G18780.2;AT1G49240.1;AT3G18780.1	AT3G18780.2 | Symbols: ACT2, DER1, LSR2, ENL2 | actin 2 | chr3:6475535-6476832 FORWARD LENGTH=377;AT1G49240.1 | Symbols: ACT8 | actin 8 | chr1:18216539-18217947 FORWARD LENGTH=377;AT3G18780.1 | Symbols: ACT2, DER1, LSR2, ENL2 | actin 2 | chr3:6475535-64767
19.9856	19.2721	30.956	29.7334	19.949	21.7844	20.2947	19.1911				PBAC2	PIP_CP	Assembly	17	17	17	64.1	64.1	64.1	30.913	0	270.5	18438000000	322	0.614773	0.241207	0.153012	0.438351	1.2969	2.43827	1.34447	1.10573	AT3G18940.1	AT3G18940.1	AT3G18940.1 | Symbols:  | clast3-related | chr3:6527081-6529050 REVERSE LENGTH=281
21.9432	19.9465	22.1123	19.8458	21.4136	19.7536	20.6877	19.3558							1	1	1	3.5	3.5	3.5	49.307	0	4.4758	74488000	5	0.111868	1.02371	1.23804	1.05881	1.89114	1.04642	1.68923	0.76677	AT3G19390.1	AT3G19390.1	AT3G19390.1 | Symbols:  | Granulin repeat cysteine protease family protein | chr3:6723024-6724768 FORWARD LENGTH=452
21.6278	20.9063	19.9534	21.1074	21.8606	20.4103	21.0328	20.7934							3	3	3	8.6	8.6	8.6	45.844	0	7.9818	93152000	17	0.35635	1.13707	1.84752	0.872696	0.932866	1.14063	1.66993	1.72313	AT3G19760.1;AT1G51380.1	AT3G19760.1	AT3G19760.1 | Symbols: EIF4A-III | eukaryotic initiation factor 4A-III | chr3:6863790-6866242 FORWARD LENGTH=408
20.0801	20.579	20.6443	20.4172	22.0461	19.6972	20.2427	23.1293							2	2	2	4.8	4.8	4.8	65.393	0	8.4621	130120000	20	0.92312	1.13818	0.856682	2.38575	0.506625	2.29863	1.41019	0.170139	AT3G19820.3;AT3G19820.2;AT3G19820.1	AT3G19820.3;AT3G19820.2;AT3G19820.1	AT3G19820.3 | Symbols: DWF1 | cell elongation protein / DWARF1 / DIMINUTO (DIM) | chr3:6879835-6881616 REVERSE LENGTH=561;AT3G19820.2 | Symbols: DWF1, DIM, EVE1, DIM1, CBB1 | cell elongation protein / DWARF1 / DIMINUTO (DIM) | chr3:6879835-6881616 REVERSE
24.163	20.5148	25.234	21.5074	24.5962	19.2303	24.1792	21.8489							14	14	14	38.9	38.9	38.9	59.229	0	83.864	686230000	90	0.12282	2.11339	0.342954	1.65194	0.171636	0.30789	0.210817	1.46126	AT3G20050.1	AT3G20050.1	AT3G20050.1 | Symbols: ATTCP-1, TCP-1 | T-complex protein 1 alpha subunit | chr3:6998544-7002266 REVERSE LENGTH=545
23.5858	23.4097	23.5806	22.058	24.3663	23.7781	24.0519	22.5433							11	11	11	39.5	39.5	39.5	39.862	0	54.059	647820000	78	0.239957	0.989178	0.560843	2.1366	0.530991	0.373563	0.305852	2.98966	AT3G20820.1	AT3G20820.1	AT3G20820.1 | Symbols:  | Leucine-rich repeat (LRR) family protein | chr3:7280930-7282027 FORWARD LENGTH=365
25.5479	25.7435	35.0188	33.2425	30.7418	32.163	30.0099	31.9861				PAC1	CP	Alpha	31	31	31	96.8	96.8	96.8	27.475	0	323.31	366900000000	4364	0.525401	0.62685	0.159184	0.247626	0.279711	0.311341	0.293143	0.561483	AT3G22110.1;AT4G15165.1	AT3G22110.1	AT3G22110.1 | Symbols: PAC1 | 20S proteasome alpha subunit C1 | chr3:7792819-7793571 REVERSE LENGTH=250
21.5687	20.9421	33.2267	31.2389	28.6815	30.2439	27.6332	29.9527				PBD1	CP	Beta	32	17	17	100	66.7	66.7	22.54	0	323.31	95866000000	683	0.219358	1.00617	0.284216	0.246582	0.340759	0.159949	0.427583	0.664309	AT3G22630.1	AT3G22630.1	AT3G22630.1 | Symbols: PBD1, PRCGB | 20S proteasome beta subunit D1 | chr3:8009709-8010774 REVERSE LENGTH=204
20.3445	19.7853	19.7274	19.6959	20.2054	19.1876	20.158	19.774							1	1	1	4.1	4.1	4.1	51.458	0.0075614	2.7731	10883000	3	0.769198	0.259354	0.152993	0.470748	0.540712	0.90528	1.20184	0.211845	AT3G22890.1	AT3G22890.1	AT3G22890.1 | Symbols: APS1 | ATP sulfurylase 1 | chr3:8112837-8114734 FORWARD LENGTH=463
20.8374	21.2947	20.2689	20.5036	20.5727	20.4084	23.0209	21.0926							1	1	1	24.3	24.3	24.3	34.865	0	41.612	85972000	4	1.12725	1.49289	0.391272	0.845239	0.149009	1.70211	0.581803	2.42674	AT3G23450.1	AT3G23450.1	AT3G23450.1 | Symbols:  | unknown protein;FUNCTIONS IN: molecular_function unknown;INVOLVED IN: biological_process unknown;LOCATED IN: endomembrane system;EXPRESSED IN: 14 plant structures;EXPRESSED DURING: 8 growth stages;Has 694543 Blast hits to 47
21.7915	19.8672	19.1712	20.0389	22.3577	19.3099	21.1942	19.3039							3	3	3	11.5	11.5	11.5	42.75	0	8.3088	57071000	10	0.233761	1.37966	0.364798	1.47028	0.253414	0.566515	1.06506	0.540911	AT3G23700.1	AT3G23700.1	AT3G23700.1 | Symbols:  | Nucleic acid-binding proteins superfamily | chr3:8531689-8533742 REVERSE LENGTH=392
20.3103	20.4371	19.497	20.5003	18.5287	20.3367	20.1723	19.4272							17	2	2	42.1	12.2	12.2	53.159	0	5.7526	20189000	5	1.50777	0.554796	0.540548	0.916816	0.504383	0.987574	1.66278	0.662582	AT3G23810.1	AT3G23810.1	AT3G23810.1 | Symbols: SAHH2, ATSAHH2 | S-adenosyl-l-homocysteine (SAH) hydrolase 2 | chr3:8588013-8589671 REVERSE LENGTH=485
25.0048	22.8091	26.3927	22.7241	26.2753	22.2702	25.5415	23.3632							24	24	14	51	51	35.2	61.28	0	302.51	1919000000	199	0.0869302	2.20434	0.219429	3.47882	0.0374701	4.11953	0.176459	2.12048	AT3G23990.1	AT3G23990.1	AT3G23990.1 | Symbols: HSP60, HSP60-3B | heat shock protein 60 | chr3:8669013-8672278 FORWARD LENGTH=577
24.8934	22.7967	25.927	23.01	25.1948	22.3019	25.2058	22.7823							10	6	4	52.4	34.5	30.1	23.459	0	75.39	1342000000	69	0.135177	1.17882	0.445276	2.88613	0.227571	2.34457	0.341081	2.94472	AT3G24830.1	AT3G24830.1	AT3G24830.1 | Symbols:  | Ribosomal protein L13 family protein | chr3:9064613-9065871 FORWARD LENGTH=206
24.6025	23.6497	25.3468	22.0075	24.949	22.2678	24.9694	22.7026							19	19	4	68.1	68.1	4.7	34.358	0	316.03	1077800000	131	0.170748	0.691223	0.458816	2.70831	0.144096	3.34996	0.198783	2.82006	AT3G25520.1;AT3G25520.2	AT3G25520.1;AT3G25520.2	AT3G25520.1 | Symbols: ATL5, PGY3, OLI5, RPL5A | ribosomal protein L5 | chr3:9269573-9271327 REVERSE LENGTH=301;AT3G25520.2 | Symbols: ATL5 | ribosomal protein L5 | chr3:9269573-9270434 REVERSE LENGTH=190
20.0439	19.356	19.9214	19.575	18.5278	19.7075	19.3099	20.0464							1	1	1	4.7	4.7	4.7	29.519	0.0092593	2.602	9937900	4	0.699989	0.314551	0.856661	0.324929	0.931261	1.42452	1.42329	0.79531	AT3G25530.2;AT3G25530.1	AT3G25530.2;AT3G25530.1	AT3G25530.2 | Symbols: GHBDH, ATGHBDH, GLYR1, GR1 | glyoxylate reductase 1 | chr3:9271949-9273514 REVERSE LENGTH=278;AT3G25530.1 | Symbols: GHBDH, ATGHBDH, GLYR1, GR1 | glyoxylate reductase 1 | chr3:9271949-9273514 REVERSE LENGTH=289
19.5867	19.3726	31.0747	30.4707	19.9787	21.0222	19.5788	22.2102				PIP2	PIP_CP	Assembly	22	22	22	76	76	76	29.389	0	323.31	22987000000	551	0.556433	0.364485	0.0381919	0.491148	1.13259	2.03697	1.04844	1.34889	AT3G25545.1	AT3G25545.1	AT3G25545.1 | Symbols:  | unknown protein;FUNCTIONS IN: molecular_function unknown;INVOLVED IN: biological_process unknown;LOCATED IN: cellular_component unknown;EXPRESSED IN: 23 plant structures;EXPRESSED DURING: 13 growth stages;Has 38 Blast hits t
24.2935	23.314	24.6067	22.6989	24.7875	25.3073	24.5582	22.9021							9	9	9	30.2	30.2	30.2	50.08	0	47.332	1016700000	137	0.386046	0.753857	0.362895	2.46721	0.426811	0.52763	0.356519	2.36805	AT3G25860.1	AT3G25860.1	AT3G25860.1 | Symbols: LTA2, PLE2 | 2-oxoacid dehydrogenases acyltransferase family protein | chr3:9460632-9462585 FORWARD LENGTH=480
24.6465	23.037	25.2521	22.7859	25.2187	22.7426	25.2517	24.7725							8	8	8	39	39	39	29.707	0	37.516	1249000000	109	0.477411	1.47727	0.719481	2.04142	0.340086	2.69175	0.0152875	0.381364	AT3G25920.1	AT3G25920.1	AT3G25920.1 | Symbols: RPL15 | ribosomal protein L15 | chr3:9491268-9492558 REVERSE LENGTH=277
20.4107	18.9582	23.8993	25.4612	19.6338	23.569	19.691	23.2887							1	1	1	2.7	2.7	2.7	58.758	0.0091575	2.5586	465830000	13	0.404365	0.231208	0.358154	0.698294	0.514554	0.409391	0.884148	1.02538	AT3G26020.2;AT3G26020.1;AT3G26020.3;AT3G26020.4	AT3G26020.2;AT3G26020.1;AT3G26020.3;AT3G26020.4	AT3G26020.2 | Symbols:  | Protein phosphatase 2A regulatory B subunit family protein | chr3:9514363-9516585 FORWARD LENGTH=510;AT3G26020.1 | Symbols:  | Protein phosphatase 2A regulatory B subunit family protein | chr3:9514363-9516585 FORWARD LENGTH=510;AT
19.7425	19.2243	20.3228	19.9993	19.9837	19.1006	19.3722	19.5427							2	2	2	4.4	4.4	4.4	55.24	0.0092678	2.6107	6857400	2	0.0153055	0.266324	0.273285	1.05234	0.356668	0.674878	0.272533	0.992033	AT3G26030.1	AT3G26030.1	AT3G26030.1 | Symbols: ATB DELTA | serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B prime delta | chr3:9517741-9519260 FORWARD LENGTH=477
23.8884	22.4797	19.1167	19.2966	21.9849	21.0684	23.1401	20.3742							5	5	5	33.3	33.3	33.3	23.678	0	22.357	261320000	43	0.612169	0.690403	0.474619	0.627957	2.71119	2.29203	1.13729	2.12866	AT3G26060.1;AT3G26060.2	AT3G26060.1;AT3G26060.2	AT3G26060.1 | Symbols: ATPRX Q | Thioredoxin superfamily protein | chr3:9524807-9526123 FORWARD LENGTH=216;AT3G26060.2 | Symbols: ATPRX Q | Thioredoxin superfamily protein | chr3:9524807-9526123 FORWARD LENGTH=217
20.1232	19.4341	31.5709	28.7756	26.9731	28.4085	26.5145	28.4815				PBE2	CP	Beta	25	7	7	75.5	34.1	34.1	29.485	0	323.31	28249000000	282	0.223577	0.920036	0.177261	0.312995	0.0740389	0.329619	0.311466	0.378729	AT3G26340.1	AT3G26340.1	AT3G26340.1 | Symbols:  | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr3:9650600-9652572 REVERSE LENGTH=273
21.2809	21.4514	20.8764	22.9975	20.473	21.8603	21.7345	20.693							4	3	3	31.6	27	27	17.791	0	114.17	235390000	24	1.1323	0.771127	3.10915	1.52479	1.50868	2.89905	0.753569	1.16054	AT3G26450.1;AT3G26460.1	AT3G26450.1;AT3G26460.1	AT3G26450.1 | Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr3:9681593-9683299 REVERSE LENGTH=152;AT3G26460.1 | Symbols:  | Polyketide cyclase/dehydrase and lipid transport superfamily protein | chr3:9684053-9684607 R
20.7468	21.5201	20.0281	21.0353	22.9392	20.3761	22.3612	21.3145							1	1	1	7.1	7.1	7.1	25.848	0	7.8207	129160000	18	1.25598	0.710256	1.58986	2.32946	0.243322	0.680251	0.0873535	1.77547	AT3G26520.1	AT3G26520.1	AT3G26520.1 | Symbols: TIP2, SITIP, GAMMA-TIP2, TIP1;2 | tonoplast intrinsic protein 2 | chr3:9722770-9723703 REVERSE LENGTH=253
23.9886	22.9233	22.9663	24.4146	24.5071	21.2143	23.9067	22.5974							22	16	6	54	44.2	21	42.489	0	251	762920000	97	0.677759	0.31554	2.90517	1.5241	0.217973	3.29909	0.299572	2.72927	AT3G26650.1	AT3G26650.1	AT3G26650.1 | Symbols: GAPA, GAPA-1 | glyceraldehyde 3-phosphate dehydrogenase A subunit | chr3:9795226-9796848 FORWARD LENGTH=396
22.8335	20.9677	23.9437	20.0089	23.039	20.6419	23.1485	21.4241							1	1	1	7.7	7.7	7.7	20.911	0	6.4134	212400000	30	0.564605	1.4114	1.27909	1.56613	0.324679	0.856534	0.300935	0.570932	AT3G27160.1	AT3G27160.1	AT3G27160.1 | Symbols: GHS1 | Ribosomal protein S21 family protein | chr3:10017531-10018854 FORWARD LENGTH=183
22.3201	20.4093	31.8135	29.7325	27.476	29.0498	26.6947	29.0411				PBB1;PBB1mature	CP	Beta	32	32	9	75.5	75.5	26	29.555	0	323.31	38088000000	437	2.19082	1.47892	0.210348	0.256467	0.238965	0.455522	0.457237	0.682146	AT3G27430.2;AT3G27430mature.2;AT3G27430.3;AT3G27430.1;AT3G27430mature.3;AT3G27430mature.1	AT3G27430.2;AT3G27430mature.2;AT3G27430.3;AT3G27430.1;AT3G27430mature.3;AT3G27430mature.1	AT3G27430.2 | Symbols: PBB1 | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein | chr3:10152910-10155052 FORWARD LENGTH=273;AT3G27430mature.2 | Symbols: PBB1 | N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily pr
26.4594	25.7435	27.1078	26.5362	27.0823	26.47	27.2352	26.7116							6	6	6	22.5	22.5	22.5	19.682	0	83.165	5706200000	177	0.475144	1.35298	0.61735	0.83233	0.221579	0.689845	0.170698	0.560362	AT3G27850.1;AT3G27830.1	AT3G27850.1;AT3G27830.1	AT3G27850.1 | Symbols: RPL12-C | ribosomal protein L12-C | chr3:10324905-10325468 FORWARD LENGTH=187;AT3G27830.1 | Symbols: RPL12-A, RPL12 | ribosomal protein L12-A | chr3:10318576-10319151 FORWARD LENGTH=191
21.0183	21.1024	19.6892	21.4272	20.4979	20.8479	20.2293	19.947							1	1	1	6.1	6.1	6.1	21.556	0	4.8682	61787000	12	0.096263	0.288737	2.55673	1.10621	0.937357	1.67855	1.10251	0.723234	AT3G27890.1	AT3G27890.1	AT3G27890.1 | Symbols: NQR | NADPH:quinone oxidoreductase | chr3:10350807-10351938 REVERSE LENGTH=196
22.4952	19.7198	19.6686	20.2281	24.5562	18.7106	23.694	19.5206							5	5	5	14.4	14.4	14.4	46.673	0	24.426	256520000	25	1.4054	0.40141	0.798124	0.798065	0.586249	0.246218	0.0977292	0.380056	AT3G27925.1	AT3G27925.1	AT3G27925.1 | Symbols: DEGP1, Deg1 | DegP protease 1 | chr3:10366659-10368864 REVERSE LENGTH=439
20.0991	19.1683	19.4601	20.4765	20.2236	20.5081	20.1873	20.1807							2	2	2	7.9	7.9	7.9	35.302	0	4.9459	13465000	6	0.651943	0.897233	0.979699	0.462667	0.233757	0.627283	0.704608	1.00206	AT3G28200.1	AT3G28200.1	AT3G28200.1 | Symbols:  | Peroxidase superfamily protein | chr3:10518082-10519032 FORWARD LENGTH=316
22.6278	20.3877	22.8582	22.3336	25.0043	23.5288	23.8018	20.9004							10	10	10	38.7	38.7	38.7	42.954	0	45.96	627200000	50	0.938385	1.11897	3.14199	3.45741	0.985539	1.12268	0.0795589	1.98269	AT3G28300.1;AT3G28290.1	AT3G28300.1;AT3G28290.1	AT3G28300.1 | Symbols: AT14A | Protein of unknown function (DUF677) | chr3:10566106-10567263 FORWARD LENGTH=385;AT3G28290.1 | Symbols: AT14A | Protein of unknown function (DUF677) | chr3:10547873-10549030 FORWARD LENGTH=385
19.1386	19.3126	21.9391	19.2013	21.0588	19.7272	20.6925	20.0138							2	2	2	14	14	14	40.787	0	6.724	42483000	16	0.605204	1.16733	0.708431	0.923685	1.00818	0.839247	0.334972	0.591957	AT3G28715.1;AT3G28710.1;AT3G28715.2	AT3G28715.1;AT3G28710.1;AT3G28715.2	AT3G28715.1 | Symbols:  | ATPase, V0/A0 complex, subunit C/D | chr3:10778025-10780350 FORWARD LENGTH=351;AT3G28710.1 | Symbols:  | ATPase, V0/A0 complex, subunit C/D | chr3:10773144-10775594 REVERSE LENGTH=351;AT3G28715.2 | Symbols:  | ATPase, V0/A0 comple
20.2585	19.3404	19.5688	23.0516	19.3825	19.8212	19.6391	20.4282							1	1	1	2.5	2.5	2.5	61.329	0	4.9412	68898000	3	0.23796	0.162493	0.479142	0.606862	0.656038	1.30735	0.951087	1.797	AT3G28780.1	AT3G28780.1	AT3G28780.1 | Symbols:  | Protein of unknown function (DUF1216) | chr3:10806131-10808369 REVERSE LENGTH=674
21.5728	20.2329	22.8005	20.035	20.1253	19.3615	22.1656	19.4622							4	1	1	20	10	10	13.65	0.0092764	2.6207	80648000	11	0.649409	1.00853	0.282697	1.23648	1.46974	0.353843	0.12596	1.68835	AT3G28900.1	AT3G28900.1	AT3G28900.1 | Symbols:  | Ribosomal protein L34e superfamily protein | chr3:10902864-10904415 REVERSE LENGTH=120
20.6568	19.5398	20.3875	20.6421	20.2711	19.5648	19.8457	19.2829							1	1	1	10.1	10.1	10.1	19.465	0	6.2408	16663000	3	1.02752	0.804631	0.881674	0.219535	1.5526	0.38235	1.98082	1.10699	AT3G28940.1	AT3G28940.1	AT3G28940.1 | Symbols:  | AIG2-like (avirulence induced gene) family protein | chr3:10968324-10969311 REVERSE LENGTH=169
21.6468	19.8887	21.6713	20.4679	20.7393	20.2691	20.7202	19.1923							3	3	3	20.8	20.8	20.8	27.026	0	12.302	76423000	15	0.327488	0.940854	2.23238	1.4008	0.855713	0.393131	1.44805	0.514059	AT3G29250.2;AT3G29250.1;AT2G47130.1	AT3G29250.2;AT3G29250.1	AT3G29250.2 | Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr3:11193767-11194840 REVERSE LENGTH=260;AT3G29250.1 | Symbols:  | NAD(P)-binding Rossmann-fold superfamily protein | chr3:11193767-11194948 REVERSE LENGTH=298
22.8518	20.9502	23.5576	20.5496	23.3327	20.0981	22.7077	21.0899							4	4	4	10.2	10.2	10.2	53.096	0	11.99	258150000	20	0.26095	1.35794	0.358086	1.52264	0.518994	1.81811	0.770556	1.53759	AT5G39320.1;AT5G15490.1;AT3G29360.2;AT3G29360.1;AT1G26570.1	AT5G39320.1;AT5G15490.1;AT3G29360.2;AT3G29360.1;AT1G26570.1	AT5G39320.1 | Symbols:  | UDP-glucose 6-dehydrogenase family protein | chr5:15743254-15744696 FORWARD LENGTH=480;AT5G15490.1 | Symbols:  | UDP-glucose 6-dehydrogenase family protein | chr5:5027872-5029314 REVERSE LENGTH=480;AT3G29360.2 | Symbols:  | UDP-gl
25.6509	24.3113	26.9356	25.2716	25.1829	25.4118	24.4691	25.6668							20	20	20	34.5	34.5	34.5	70.224	0	267.97	2709000000	153	0.636012	0.558532	1.10345	0.455456	0.407187	0.478855	0.219248	0.843779	AT3G29410.1	AT3G29410.1	AT3G29410.1 | Symbols:  | Terpenoid cyclases/Protein prenyltransferases superfamily protein | chr3:11302574-11305060 REVERSE LENGTH=603
25.8649	23.8423	26.9563	26.7267	26.8719	21.4506	26.363	24.1633							14	14	14	40.9	40.9	40.9	38.847	0	203.69	3882800000	238	0.506992	1.15127	0.939944	1.68987	0.783682	2.57872	0.799273	1.02547	AT3G32980.1;AT3G49110.1;AT3G49120.1;AT4G08770.1	AT3G32980.1	AT3G32980.1 | Symbols:  | Peroxidase superfamily protein | chr3:13526404-13529949 REVERSE LENGTH=352
22.5111	22.1525	22.9728	23.4147	23.3908	22.2962	23.116	23.2443							6	6	6	18.1	18.1	18.1	50.284	0	67.909	395340000	77	0.322093	0.668755	0.62362	0.476769	0.0864194	1.35845	0.236755	0.27071	AT3G42050.1	AT3G42050.1	AT3G42050.1 | Symbols:  | vacuolar ATP synthase subunit H family protein | chr3:14228846-14232228 REVERSE LENGTH=441
21.585	19.722	19.0246	20.7081	18.814	19.8083	19.7035	19.8175							1	1	1	2	2	2	78.813	0.0010132	3.3852	19170000	6	0.273503	0.95559	0.483468	0.401452	0.603615	0.440583	0.981234	0.396559	AT3G42170.1	AT3G42170.1	AT3G42170.1 | Symbols:  | BED zinc finger;hAT family dimerisation domain | chr3:14321838-14323928 FORWARD LENGTH=696
